"1000105";"Andalusia Ëern· schodovka 29,8x29,8x0,8";"DCA35114";" ";"";"  1";" 21";1199,00;0,000;"m2";1,180;"";18200,0;""
"1000106";"Andalusia cihlov· schodovka 29,8x29,8x0,8";"DCA35115";" ";"";"  1";" 21";1199,00;0,000;"m2";1,180;"";18200,0;""
"1000107";"Andalusia bÈûov· schodovka 29,8x29,8x0,8";"DCA35117";" ";"";"  1";" 21";69,00;0,000;"m2";1,180;"";18200,0;""
"1000108";"Antik r˘ûov· dlaûdice 29,8x29,8x0,8";"DAR35090";" ";"BG/9";"  1";" 20";69,00;0,000;"m2";1,180;"";18200,0;""
"1000109";"Antik r˘ûov· dlaûdice 29,8x29,8x0,8";"DAR35090.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,180;"2";18200,0;""
"1000110";"Antik cihlov· dlaûdice 29,8x29,8x0,8";"DAR35094";" ";"1N/9";"  1";" 20";69,00;0,000;"m2";1,180;"";18200,0;""
"1000110";"Antik cihlov· dlaûdice 29,8x29,8x0,8";"DAR35094";"1";"1G/8";"  1";" 20";69,00;0,000;"m2";1,000;"";18200,0;""
"1000110";"Antik cihlov· dlaûdice 29,8x29,8x0,8";"DAR35094";"2";"7R/9";"  1";" 20";69,00;0,000;"m2";1,180;"";18200,0;""
"1000111";"Antik cihlov· dlaûdice 29,8x29,8x0,8";"DAR35094.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,180;"2";18200,0;""
"1000112";"Antik hnÏd· dlaûdice 29,8x29,8x0,8";"DAR35095";" ";"1M/9";"  1";" 20";69,00;0,000;"m2";1,180;"";18200,0;""
"1000113";"Antik hnÏd· dlaûdice 29,8x29,8x0,8";"DAR35095.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,180;"2";18200,0;""
"1000114";"Antik öed· dlaûdice 29,8x29,8x0,8";"DAR35101";" ";"1R/7";"  1";" 20";69,00;0,000;"m2";1,180;"";18200,0;""
"1000114";"Antik öed· dlaûdice 29,8x29,8x0,8";"DAR35101";"1";"1N/8";"  1";" 20";69,00;0,000;"m2";1,000;"";18200,0;""
"1000115";"Antik öed· dlaûdice 29,8x29,8x0,8";"DAR35101.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,180;"2";18200,0;""
"1000116";"Antik okrov· dlaûdice 29,8x29,8x0,8";"DAR35102";" ";"1V/0";"  1";" 20";69,00;0,000;"m2";1,180;"";18200,0;""
"1000117";"Antik okrov· dlaûdice 29,8x29,8x0,8";"DAR35102.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,180;"2";18200,0;""
"1000118";"Antik vÌcebarevn· dlaûdice 29,8x29,8x0,8";"DAR35103";" ";"1J/7";"  1";" 20";69,00;0,000;"m2";1,180;"";18200,0;""
"1000119";"Antik vÌcebarevn· dlaûdice 29,8x29,8x0,8";"DAR35103.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,180;"2";18200,0;""
"1000120";"Antik hnÏd· dlaûdice 29,8x29,8x0,8";"DAR35108";" ";"1P/8";"  1";" 20";69,00;0,000;"m2";1,180;"";18200,0;""
"1000121";"Antik hnÏd· dlaûdice 29,8x29,8x0,8";"DAR35108.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,180;"2";18200,0;""
"1000122";"Venezia hnÏd· dlaûdice 33,3x33,3x0,8";"DAR3B001";" ";"1N/3";"  1";" 20";69,00;0,000;"m2";1,330;"";18200,0;""
"1000122";"Venezia hnÏd· dlaûdice 33,3x33,3x0,8";"DAR3B001";"1";"1J/3";"  1";" 20";69,00;0,000;"m2";1,330;"";18200,0;""
"1000122";"Venezia hnÏd· dlaûdice 33,3x33,3x0,8";"DAR3B001";"2";"5L/4";"  1";" 20";69,00;0,000;"m2";1,330;"";18200,0;""
"1000123";"Venezia hnÏd· dlaûdice 33,3x33,3x0,8";"DAR3B001.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,330;"2";18200,0;""
"1000124";"Venezia zelen· dlaûdice 33,3x33,3x0,8";"DAR3B002";" ";"1L/4";"  1";" 20";69,00;0,000;"m2";1,330;"";18200,0;""
"1000125";"Venezia zelen· dlaûdice 33,3x33,3x0,8";"DAR3B002.2";" ";"";"  1";" 20";69,00;0,000;"m2";1,330;"2";18200,0;""
"1000126";"Antik r˘ûov· dlaûdice-roh 14,8x14,8x0,8";"DDR1D014";" ";"15x15";"  1";" 21";76,00;0,000;"ks";0,000;"";409,0;""
"1000127";"Antik cihlov· dlaûdice-roh 14,8x14,8x0,8";"DDR1D018";" ";"15x15";"  1";" 21";76,00;0,000;"ks";0,000;"";409,0;""
"1000128";"Antik hnÏd· dlaûdice-roh 14,8x14,8x0,8";"DDR1D019";" ";"15x15";"  1";" 21";76,00;0,000;"ks";0,000;"";409,0;""
"1000129";"Antik r˘ûov· dlaûdice-bordura 29,8x14,8x0,8";"DDRJH008";" ";"30x15";"  1";" 21";93,00;0,000;"ks";0,000;"";819,0;""
"1000130";"Antik cihlov· dlaûdice-bordura 29,8x14,8x0,8";"DDRJH012";" ";"30x15";"  1";" 21";93,00;0,000;"ks";0,000;"";819,0;""
"1000131";"Antik hnÏd· dlaûdice-bordura 29,8x14,8x0,8";"DDRJH013";" ";"30x15";"  1";" 21";93,00;0,000;"ks";0,000;"";819,0;""
"1000132";"Antik r˘ûov· sokl 29,8x8x0,8";"DSAJB090";" ";"30x8";"  1";" 21";48,00;0,000;"ks";0,000;"";365,0;""
