"0506";"13610";"4002691";"1";3.200;399.00;179.00;0.00;3. 11. 2023;21
"0506";"13612";"2003440";" ";4.280;745.00;354.78;0.00;3. 11. 2023;21
"0504";"13613";"6000003";" ";4.000;73.00;40.16;0.00;3. 11. 2023;21
"0506";"13614";"2003357";"2";3.200;399.00;190.45;0.00;3. 11. 2023;21
"0504";"13615";"6005414";" ";5.720;499.00;215.41;0.00;3. 11. 2023;21
"0504";"13616";"7202600";" ";1.000;269.00;115.42;0.00;3. 11. 2023;21
"0502";"13617";"4002359";"1";4.000;549.00;185.96;329.40;3. 11. 2023;21
"0502";"13605";"5100874";" ";1.000;308.00;153.20;92.40;3. 11. 2023;21
"0221";" 1435";"5900584";" ";1.000;4089.00;1592.31;0.00;3. 11. 2023;21
"0221";" 1435";"5900626";" ";1.000;1649.00;816.30;0.00;3. 11. 2023;21
"0221";" 1435";"5900593";" ";1.000;220.00;109.78;0.00;3. 11. 2023;21
"0221";" 1435";"5900607";" ";1.000;7307.00;3723.03;0.00;3. 11. 2023;21
"0221";" 1435";"5900815";" ";1.000;5355.00;2676.63;0.00;3. 11. 2023;21
"0221";" 1436";"4990335";" ";1.000;6250.00;2685.95;0.00;3. 11. 2023;21
"0221";" 1436";"4990346";" ";1.000;7350.00;3145.78;0.00;3. 11. 2023;21
"0221";" 1436";"4990392";" ";1.000;5590.00;2401.24;0.00;3. 11. 2023;21
"0221";" 1436";"4990333";" ";1.000;4690.00;2009.09;0.00;3. 11. 2023;21
"0221";" 1436";"6200376";" ";1.000;3394.00;1402.50;0.00;3. 11. 2023;21
"0502";"13606";"     52";" ";1.000;990.00;0.00;0.00;3. 11. 2023;21
"0502";"13606";"     72";" ";1.000;-990.00;0.00;0.00;3. 11. 2023;21
"0502";"13601";"4990335";" ";1.000;6250.00;2685.95;1875.00;3. 11. 2023;21
"0501";"13619";"2003774";"1";1.250;699.00;271.48;0.00;4. 11. 2023;21
"0501";"13620";"4990346";" ";1.000;7350.00;3145.78;1837.50;16. 11. 2023;21
"0502";"13621";"6200376";" ";1.000;3394.00;1402.50;1187.90;7. 11. 2023;21
"0501";"13622";"5900584";" ";1.000;4089.00;1544.43;1226.70;8. 11. 2023;21
"0501";"13622";"5900626";" ";1.000;1649.00;816.30;494.70;8. 11. 2023;21
"0501";"13622";"5900593";" ";1.000;220.00;109.78;66.00;8. 11. 2023;21
"0501";"13622";"5900607";" ";1.000;7307.00;3723.03;2192.10;8. 11. 2023;21
"0501";"13622";"5900815";" ";1.000;5355.00;2676.63;1606.50;8. 11. 2023;21
"0501";"13623";"7203500";" ";1.000;269.00;115.41;67.30;4. 11. 2023;21
"0501";"13624";"7772625";" ";3.000;335.00;194.81;98.50;4. 11. 2023;21
"0501";"13625";"6002675";"1";4.050;399.00;173.72;242.40;4. 11. 2023;21
"0501";"13625";"6002674";" ";14.850;399.00;172.85;888.80;4. 11. 2023;21
"0501";"13625";"6002670";" ";3.990;469.00;199.17;280.70;4. 11. 2023;21
"0506";"13626";"5300424";" ";5.000;605.00;138.63;0.00;4. 11. 2023;21
"0502";"13579";"5700085";" ";1.000;217.00;134.25;0.00;1. 11. 2023;21
"0502";"13579";"5700086";" ";1.000;282.00;174.75;0.00;1. 11. 2023;21
"0506";"13627";"7202600";" ";1.000;269.00;115.42;0.00;4. 11. 2023;21
"0506";"13627";"5800002";" ";1.000;154.00;109.00;0.00;4. 11. 2023;21
"0502";"13628";"1010229";" ";1.440;279.00;133.00;60.27;6. 11. 2023;21
"0506";"13629";"7202100";" ";1.000;269.00;114.89;0.00;6. 11. 2023;21
"0502";"13630";"5300586";" ";12.000;765.00;179.85;1377.00;6. 11. 2023;21
"0502";"13630";"5300584";"2";6.000;765.00;181.21;688.50;6. 11. 2023;21
