"0301";"   43";"5200087";" ";0.000;-883.00;8841.00;0.00;4. 12. 2023;21
"0301";"   43";"5200088";" ";0.000;-956.00;9559.00;0.00;4. 12. 2023;21
"0301";"   43";"5200192";" ";0.000;1.00;16800.00;0.00;4. 12. 2023;21
"0301";"   43";"5200195";" ";0.000;-1.00;16798.00;0.00;4. 12. 2023;21
"0301";"   43";"5200197";" ";0.000;-1.00;19644.00;0.00;4. 12. 2023;21
"0301";"   43";"5200200";" ";0.000;-1.00;11883.00;0.00;4. 12. 2023;21
"0301";"   43";"5200204";" ";0.000;-1.00;19644.00;0.00;4. 12. 2023;21
"0301";"   43";"5200217";" ";0.000;1.00;32305.00;0.00;4. 12. 2023;21
"0301";"   43";"5200333";" ";0.000;-89.00;894.00;0.00;4. 12. 2023;21
"0301";"   43";"5200334";" ";0.000;-104.00;1042.00;0.00;4. 12. 2023;21
"0301";"   43";"5200335";" ";0.000;-149.00;1491.00;0.00;4. 12. 2023;21
"0301";"   43";"5200336";" ";0.000;-149.00;1491.00;0.00;4. 12. 2023;21
"0301";"   43";"5200337";" ";0.000;-163.00;1637.00;0.00;4. 12. 2023;21
"0301";"   43";"5200338";" ";0.000;-265.00;2646.00;0.00;4. 12. 2023;21
"0301";"   43";"5200339";" ";0.000;-305.00;3054.00;0.00;4. 12. 2023;21
"0301";"   43";"5200340";" ";0.000;-299.00;2984.00;0.00;4. 12. 2023;21
"0301";"   43";"5200341";" ";0.000;-298.00;2983.00;0.00;4. 12. 2023;21
"0301";"   43";"5200342";" ";0.000;-350.00;3492.00;0.00;4. 12. 2023;21
"0301";"   43";"5200343";" ";0.000;-317.00;3174.00;0.00;4. 12. 2023;21
"0301";"   43";"5200344";" ";0.000;-371.00;3718.00;0.00;4. 12. 2023;21
"0301";"   43";"5200345";" ";0.000;-404.00;4044.00;0.00;4. 12. 2023;21
"0301";"   43";"5200346";" ";0.000;-650.00;6499.00;0.00;4. 12. 2023;21
"0301";"   43";"5200347";" ";0.000;-200.00;2007.00;0.00;4. 12. 2023;21
"0301";"   43";"5200348";" ";0.000;-231.00;2317.00;0.00;4. 12. 2023;21
"0301";"   43";"5200349";" ";0.000;-201.00;2005.00;0.00;4. 12. 2023;21
"0301";"   43";"5200364";" ";0.000;-934.00;9342.00;0.00;4. 12. 2023;21
"0301";"   43";"5200365";" ";0.000;-934.00;9342.00;0.00;4. 12. 2023;21
"0301";"   43";"5200366";" ";0.000;-112.00;1111.00;0.00;4. 12. 2023;21
"0301";"   43";"5200374";" ";0.000;-124.00;1251.00;0.00;4. 12. 2023;21
"0301";"   43";"5200375";" ";0.000;-531.00;5314.00;0.00;4. 12. 2023;21
"0301";"   43";"5200376";" ";0.000;-388.00;3885.00;0.00;4. 12. 2023;21
"0301";"   43";"5200377";" ";0.000;-319.00;3179.00;0.00;4. 12. 2023;21
"0301";"   43";"5200379";" ";0.000;-713.00;7133.00;0.00;4. 12. 2023;21
"0301";"   43";"5200380";" ";0.000;-551.00;5507.00;0.00;4. 12. 2023;21
"0301";"   43";"5200382";" ";0.000;-260.00;2598.00;0.00;4. 12. 2023;21
"0301";"   43";"5200387";" ";0.000;-194.00;1934.00;0.00;4. 12. 2023;21
"0301";"   43";"5200389";" ";0.000;-810.00;8108.00;0.00;4. 12. 2023;21
"0301";"   43";"5200390";" ";0.000;-697.00;6967.00;0.00;4. 12. 2023;21
"0301";"   43";"5200391";" ";0.000;-1786.00;17863.00;0.00;4. 12. 2023;21
