"0502";"12972";"     54";" ";1.000;590.00;0.00;0.00;01.06.2021
"0502";"12981";"     24";" ";1.000;-1500.00;0.00;0.00;01.06.2021
"0502";"12985";"     54";" ";1.000;590.00;0.00;0.00;01.06.2021
