;1;10621-2023;1,1;2023-01-23;1;1
;1;10684-2023;1,6;2023-01-23;1;2
;1;90147-2023;1,2;2023-01-23;1;1
;1;90140-2023;1,3;2023-01-26;1;2
;1;10864-2023;0,6;2023-01-26;1;1
;1;10373-2023;1;2023-01-26;1;1
;1;10706-2023;0,4;2023-01-26;1;1
;1;10197-2023;4,1;2023-01-26;1;6
;1;10783-2023;0,3;2023-01-26;1;1
;1;90130-2023;7,2;2023-01-26;1;7
;1;10738-2023;1,1;2023-01-26;1;1
;1;10846-2023;0,1;2023-01-26;1;0
;1;10802-2023;0,1;2023-01-26;1;0
;1;10801-2023;0,3;2023-01-26;1;1
;1;10489-2023;0,8;2023-01-26;1;1
;1;90187-2023;1,6;2023-01-30;1;2
;1;10987-2023;1,8;2023-01-30;1;2
;1;10988-2023;1;2023-01-30;1;1
;1;10927-2023;0,1;2023-01-30;1;0
;1;90190-2023;2;2023-01-30;1;3
;1;10847-2023;0,6;2023-01-30;1;1
;1;10408-2023;16,2;2023-01-30;1;22
;1;10417-2023;2,5;2023-01-31;1;2
;1;10721-2023;0,8;2023-01-31;1;1
;1;10851-2023;2,4;2023-01-31;1;2
;1;10935-2023;0,5;2023-01-31;1;1
;1;10872-2023;0,9;2023-01-31;1;1
;1;11037-2023;1;2023-01-31;1;2
;1;10889-2023;0,8;2023-01-31;1;1
;1;10885-2023;3,1;2023-01-31;1;4
;1;10993-2023;0,4;2023-01-31;1;1
;1;11006-2023;2,2;2023-01-31;1;2
;1;10780-2023;0,1;2023-01-31;1;1
;1;10887-2023;1,1;2023-01-31;1;1
;1;10827-2023;0,7;2023-01-31;1;0
;1;10826-2023;0,5;2023-01-31;1;1
;1;10837-2023;0,1;2023-01-31;1;0
;1;10952-2023;4,3;2023-01-31;1;5
;1;10434-2023;0,1;2023-01-31;1;1
;1;11068-2023;0,1;2023-01-31;1;0
;1;90149-2023;1,6;2023-02-03;1;2
;1;10910-2023;1,6;2023-02-03;1;2
;1;11154-2023;1,2;2023-02-03;1;1
;1;11136-2023;0,4;2023-02-03;1;1
;1;90275-2023;16,1;2023-02-03;1;16
;1;11160-2023;0,2;2023-02-03;1;1
;1;11066-2023;1,3;2023-02-03;1;2
;1;11049-2023;0,8;2023-02-03;1;1
;1;11197-2023;0,2;2023-02-03;1;1
;1;90321-2023;;2023-02-03;1;0
;1;10917-2023;0,7;2023-02-06;1;1
;1;10945-2023;0,2;2023-02-06;1;0
;1;11152-2023;0,8;2023-02-06;1;1
;1;90298-2023;2,4;2023-02-06;1;4
;1;11232-2023;0,7;2023-02-06;1;1
;1;11177-2023;0,1;2023-02-06;1;0
;1;11212-2023;0,7;2023-02-06;1;1
;1;11208-2023;0,9;2023-02-06;1;1
;1;11141-2023;0,7;2023-02-06;1;1
;1;11185-2023;0,5;2023-02-06;1;1
;1;11090-2023;0,7;2023-02-06;1;1
;1;10687-2023;0,7;2023-02-06;1;2
;1;11200-2023;0,4;2023-02-06;1;0
;1;10923-2023;1;2023-02-06;1;1
;1;90295-2023;4,6;2023-02-06;1;4
;1;11233-2023;0,5;2023-02-06;1;1
;1;11119-2023;0,1;2023-02-06;1;1
;1;10168-2023;0,1;2023-02-06;1;1
;1;90371-2023;;2023-02-06;1;0
;1;90368-2023;;2023-02-06;1;0
;1;90410-2023;5,5;2023-02-09;1;7
;1;11353-2023;1,5;2023-02-09;1;2
;1;11392-2023;0,9;2023-02-09;1;1
;1;11368-2023;0,4;2023-02-09;1;1
;1;90391-2023;2,9;2023-02-09;1;4
;1;90393-2023;2,4;2023-02-10;1;3
;1;90431-2023;5,2;2023-02-10;1;6
;1;11313-2023;3,9;2023-02-10;1;4
;1;11393-2023;1,5;2023-02-10;1;2
;1;11422-2023;1,5;2023-02-10;1;1
;1;11385-2023;0,5;2023-02-10;1;1
;1;11122-2023;1;2023-02-13;1;1
;1;11396-2023;2,3;2023-02-13;1;2
;1;90423-2023;5,7;2023-02-13;1;7
;1;90428-2023;0,1;2023-02-13;1;0
;1;11380-2023;0,1;2023-02-13;1;0
;1;11401-2023;1,3;2023-02-13;1;1
;1;11183-2023;1,4;2023-02-13;1;3
;1;11423-2023;1,3;2023-02-13;1;1
;1;11394-2023;0,5;2023-02-13;1;1
;1;11453-2023;0,5;2023-02-13;1;1
;1;11413-2023;1;2023-02-13;1;1
;1;90400-2023;3,1;2023-02-13;1;4
;1;11459-2023;0,1;2023-02-13;1;0
;1;11176-2023;0,7;2023-02-13;1;1
;1;11470-2023;1,4;2023-02-13;1;2
;1;11403-2023;0,1;2023-02-13;1;0
;1;11363-2023;0,5;2023-02-13;1;0
;1;11342-2023;0,3;2023-02-13;1;1
;1;11446-2023;0,4;2023-02-13;1;1
;1;90416-2023;0,1;2023-02-13;1;0
;1;90486-2023;3,1;2023-02-16;1;4
;1;10702-2023;6,6;2023-02-16;1;7
;1;11560-2023;0,3;2023-02-16;1;1
;1;11622-2023;1,1;2023-02-16;1;1
;1;11438-2023;0,4;2023-02-16;1;1
;1;11390-2023;1,2;2023-02-16;1;0
;1;11615-2023;0,2;2023-02-16;1;2
;1;11540-2023;1,2;2023-02-16;1;1
;1;11552-2023;0,1;2023-02-16;1;1
;1;11507-2023;1,7;2023-02-16;1;2
;1;11648-2023;0,6;2023-02-16;1;1
;1;11608-2023;0,1;2023-02-16;1;0
;1;11447-2023;1,7;2023-02-16;1;0
;1;11641-2023;0,1;2023-02-16;1;2
;1;11610-2023;1,1;2023-02-16;1;1
;1;11575-2023;1;2023-02-16;1;1
;1;11596-2023;0,1;2023-02-16;1;0
;1;10638-2023;0,3;2023-02-16;1;1
;1;90434-2023;2;2023-02-20;1;3
;1;90534-2023;0,1;2023-02-20;1;0
;1;11662-2023;0,8;2023-02-20;1;1
;1;11389-2023;1,7;2023-02-20;1;2
;1;11242-2023;5;2023-02-20;1;6
;1;90498-2023;3,7;2023-02-20;1;4
;1;11755-2023;0,7;2023-02-20;1;1
;1;11473-2023;1,1;2023-02-20;1;1
;1;11733-2023;0,2;2023-02-20;1;1
;1;90497-2023;0,5;2023-02-20;1;1
;1;90512-2023;4,7;2023-02-20;1;6
;1;11371-2023;0,5;2023-02-20;1;1
;1;11649-2023;1,9;2023-02-20;1;2
;1;90495-2023;2,2;2023-02-20;1;2
;1;90509-2023;0,4;2023-03-21;2;1
;1;11561-2023;1,5;2023-03-21;2;2
;1;11742-2023;1,2;2023-03-21;2;0
;1;11337-2023;0,7;2023-03-21;2;4
;1;11338-2023;0,6;2023-03-21;2;0
;1;11335-2023;0,5;2023-03-21;2;0
;1;11816-2023;0,5;2023-03-21;2;1
;1;90520-2023;0,9;2023-03-21;2;2
;1;90518-2023;4,9;2023-03-21;2;5
;1;11738-2023;0,6;2023-03-21;2;1
;1;90535-2023;1,7;2023-03-21;2;2
;1;90499-2023;3,2;2023-03-21;2;4
;1;11775-2023;0,2;2023-03-21;2;1
;1;11404-2023;0,3;2023-02-22;1;1
;1;11627-2023;1,9;2023-02-22;1;2
;1;10954-2023;11;2023-02-22;1;11
;1;11718-2023;1,4;2023-02-22;1;2
;1;11832-2023;0,6;2023-02-22;1;0
;1;90525-2023;1,2;2023-02-22;1;1
;1;11828-2023;2,9;2023-02-22;1;3
;1;11824-2023;0,3;2023-02-22;1;1
;1;11677-2023;0,2;2023-02-22;1;1
;1;11746-2023;0,2;2023-02-22;1;1
;1;90539-2023;5,3;2023-02-23;1;6
;1;11903-2023;0,4;2023-02-23;1;1
;1;90544-2023;3,4;2023-02-23;1;4
;1;11888-2023;0,2;2023-02-23;1;1
;1;11920-2023;0,6;2023-02-23;1;0
;1;11801-2023;0,4;2023-02-23;1;2
;1;11865-2023;2,3;2023-02-23;1;2
;1;90557-2023;2,6;2023-02-23;1;3
;1;90561-2023;4,6;2023-02-24;1;4
;1;11779-2023;7,9;2023-02-24;1;10
;1;11924-2023;0,6;2023-02-24;1;1
;1;10516-2023;4,9;2023-02-24;1;4
;1;12011-2023;0,3;2023-02-27;1;1
;1;11998-2023;1;2023-02-27;1;1
;1;11940-2023;1,4;2023-02-27;1;0
;1;12004-2023;1,2;2023-02-27;1;3
;1;11932-2023;6,9;2023-02-27;1;0
;1;12006-2023;1;2023-02-27;1;7
;1;11760-2023;10;2023-02-27;1;10
;1;11517-2023;1,8;2023-02-27;1;8
;1;11962-2023;0,3;2023-02-27;1;1
;1;11936-2023;0,6;2023-02-27;1;1
;1;90598-2023;6,3;2023-03-01;1;7
;1;12186-2023;0,9;2023-03-02;1;1
;1;12161-2023;1,1;2023-03-02;1;1
;1;90601-2023;1,5;2023-03-02;1;2
;1;12219-2023;1,8;2023-03-02;1;2
;1;90600-2023;2,7;2023-03-02;1;3
;1;12128-2023;0,2;2023-03-02;1;1
;1;11286-2023;7,8;2023-03-02;1;9
;1;90603-2023;3,6;2023-03-03;1;4
;1;12132-2023;3,8;2023-03-03;1;5
;1;11884-2023;0,6;2023-03-03;1;1
;1;12240-2023;0,5;2023-03-03;1;1
;1;90605-2023;0,4;2023-03-03;1;1
;1;12233-2023;1,6;2023-03-06;1;2
;1;12093-2023;3,6;2023-03-06;1;3
;1;10903-2023;7,2;2023-03-06;1;7
;1;11991-2023;13,7;2023-03-06;1;15
;1;90636-2023;11,9;2023-03-08;1;11
;1;90642-2023;0,1;2023-03-08;1;0
;1;12363-2023;0,6;2023-03-08;1;1
;1;11814-2023;0,2;2023-03-08;1;0
;1;90637-2023;2,1;2023-03-08;1;3
;1;12076-2023;1,2;2023-03-08;1;1
;1;90627-2023;1,2;2023-03-08;1;1
;1;12377-2023;1;2023-03-08;1;1
;1;12271-2023;2,8;2023-03-08;1;4
;1;12333-2023;0,4;2023-03-08;1;1
;1;12447-2023;0,7;2023-03-09;1;1
;1;90643-2023;3,9;2023-03-09;1;4
;1;12255-2023;1,6;2023-03-09;1;2
;1;12234-2023;3;2023-03-09;1;0
;1;12427-2023;1,2;2023-03-09;1;7
;1;12187-2023;0,5;2023-03-09;1;1
;1;90647-2023;13,4;2023-03-09;1;15
;1;12091-2023;0,5;2023-03-09;1;1
;1;11715-2023;0,1;2023-03-09;1;1
;1;12521-2023;0,1;2023-03-13;1;0
;1;11897-2023;5,3;2023-03-13;1;0
;1;12560-2023;1;2023-03-13;1;6
;1;12120-2023;0,6;2023-03-13;1;1
;1;12518-2023;0,3;2023-03-13;1;0
;1;12517-2023;0,4;2023-03-13;1;0
;1;12516-2023;0,3;2023-03-13;1;0
;1;12515-2023;0,4;2023-03-13;1;0
;1;12514-2023;0,7;2023-03-13;1;0
;1;11999-2023;0,4;2023-03-13;1;0
;1;12496-2023;0,1;2023-03-13;1;3
;1;12522-2023;0,6;2023-03-13;1;1
;1;12364-2023;0,3;2023-03-13;1;1
;1;90660-2023;3,5;2023-03-13;1;4
;1;90678-2023;3,8;2023-03-13;1;4
;1;90657-2023;1,3;2023-03-13;1;2
;1;12491-2023;0,9;2023-03-13;1;1
;1;12494-2023;0,7;2023-03-13;1;2
;1;12503-2023;0,5;2023-03-13;1;1
;1;90663-2023;1,7;2023-03-13;1;2
;1;90719-2023;3,8;2023-03-21;2;4
;1;12603-2023;0,4;2023-03-21;2;1
;1;12744-2023;4,5;2023-03-21;2;4
;1;90728-2023;2;2023-03-21;2;3
;1;12743-2023;0,7;2023-03-21;2;2
;1;12808-2023;0,9;2023-03-21;2;0
;1;12763-2023;0,3;2023-03-21;2;1
;1;12764-2023;5,7;2023-03-21;2;5
;1;11429-2023;0,5;2023-03-21;2;1
;1;12732-2023;0,5;2023-03-21;2;1
;1;12629-2023;0,9;2023-03-21;2;0
;1;12665-2023;0,4;2023-03-21;2;2
;1;12776-2023;2,5;2023-03-21;2;4
;1;12781-2023;0,8;2023-03-21;2;1
;1;12677-2023;1,5;2023-03-21;2;2
;1;12827-2023;0,4;2023-03-21;2;1
;1;12777-2023;1;2023-03-23;1;1
;1;12828-2023;6,2;2023-03-23;1;8
;1;11838-2023;0,5;2023-03-23;1;2
;1;12750-2023;0,5;2023-03-23;1;0
;1;12679-2023;2;2023-03-23;1;2
;1;12739-2023;0,2;2023-03-23;1;0
;1;90730-2023;5,4;2023-03-23;1;6
;1;90766-2023;0,1;2023-03-23;1;0
;1;12800-2023;0,1;2023-03-23;1;1
;1;12716-2023;4,5;2023-03-23;1;0
;1;12874-2023;0,1;2023-03-23;1;5
;1;12463-2023;0,6;2023-03-23;1;1
;1;12832-2023;2,3;2023-03-23;1;4
;1;12747-2023;0,3;2023-03-23;1;1
;1;90851-2023;4,2;2023-03-28;2;4
;1;90834-2023;3,2;2023-03-28;2;4
;1;12601-2023;5,7;2023-03-28;2;6
;1;12906-2023;2,2;2023-03-28;2;3
;1;12940-2023;0,4;2023-03-28;2;0
;1;90829-2023;4,3;2023-03-28;2;4
;1;11498-2023;0,1;2023-03-28;2;0
;1;13032-2023;0,5;2023-03-28;2;1
;1;12967-2023;1,9;2023-03-28;2;2
;1;90853-2023;5,7;2023-03-28;2;0
;1;90852-2023;1,7;2023-03-28;2;8
;1;13077-2023;0,6;2023-03-28;2;1
;1;90820-2023;3,8;2023-03-28;2;4
;1;90862-2023;5,7;2023-03-29;1;9
;1;90861-2023;2,8;2023-03-29;1;0
;1;90838-2023;1,1;2023-03-29;1;1
;1;13082-2023;0,8;2023-03-29;1;1
;1;12993-2023;6,5;2023-03-29;1;7
;1;12948-2023;0,5;2023-03-29;1;1
;1;13023-2023;5,8;2023-03-29;1;6
;1;90866-2023;;2023-03-29;1;0
;1;13103-2023;2,1;2023-03-30;1;2
;1;13125-2023;0,2;2023-03-30;1;1
;1;12945-2023;0,1;2023-03-30;1;0
;1;90840-2023;8;2023-03-30;1;10
;1;13161-2023;1,4;2023-03-30;1;3
;1;12366-2023;0,9;2023-03-30;1;0
;1;13116-2023;0,3;2023-03-30;1;1
;1;11767-2023;11,2;2023-03-30;1;11
;1;12960-2023;0,6;2023-03-30;1;1
;1;13080-2023;1,5;2023-03-30;1;2
;1;13022-2023;0,7;2023-03-30;1;1
;1;11938-2023;13;2023-04-03;1;18
;1;11882-2023;2,6;2023-04-03;1;3
;1;13251-2023;0,5;2023-04-03;1;1
;1;13169-2023;0,3;2023-04-03;1;1
;1;13047-2023;3,2;2023-04-04;1;3
;1;90849-2023;6,9;2023-04-04;1;9
;1;13287-2023;0,3;2023-04-04;1;1
;1;13052-2023;2,9;2023-04-04;1;3
;1;13192-2023;1,8;2023-04-04;1;3
;1;12095-2023;8,8;2023-04-04;1;9
;1;11499-2023;2,5;2023-04-04;1;3
;1;13398-2023;1,3;2023-04-11;1;2
;1;13362-2023;1,4;2023-04-11;1;5
;1;13305-2023;0,6;2023-04-11;1;0
;1;13216-2023;1,7;2023-04-11;1;0
;1;13321-2023;0,2;2023-04-11;1;1
;1;13369-2023;0,7;2023-04-11;1;1
;1;13337-2023;1,3;2023-04-11;1;2
;1;13244-2023;0,7;2023-04-11;1;1
;1;13371-2023;0,6;2023-04-11;1;1
;1;13291-2023;0,7;2023-04-11;1;1
;1;13388-2023;0,4;2023-04-11;1;1
;1;13178-2023;1;2023-04-11;1;1
;1;13210-2023;1,6;2023-04-11;1;1
;1;13205-2023;1,3;2023-04-11;1;2
;1;13361-2023;2,8;2023-04-11;1;3
;1;13095-2023;0,7;2023-04-11;1;0
;1;13034-2023;0,8;2023-04-11;1;2
;1;13393-2023;0,8;2023-04-11;1;2
;1;13207-2023;0,2;2023-04-11;1;1
;1;13336-2023;1,8;2023-04-11;1;2
;1;13370-2023;3,1;2023-04-14;1;4
;1;13438-2023;0,8;2023-04-14;1;2
;1;13518-2023;0,1;2023-04-14;1;0
;1;12930-2023;0,7;2023-04-14;1;1
;1;90960-2023;0,9;2023-04-14;1;1
;1;91006-2023;4,6;2023-04-14;1;5
;1;90959-2023;2,1;2023-04-14;1;3
;1;90980-2023;0,1;2023-04-14;1;0
;1;13539-2023;0,5;2023-04-17;1;1
;1;13389-2023;0,5;2023-04-17;1;1
;1;13517-2023;0,4;2023-04-17;1;1
;1;91011-2023;4,9;2023-04-17;1;12
;1;91012-2023;3,9;2023-04-17;1;0
;1;13641-2023;0,1;2023-04-17;1;0
;1;13410-2023;0,8;2023-04-17;1;1
;1;13523-2023;0,3;2023-04-17;1;0
;1;10956-2023;3,7;2023-04-17;1;4
;1;13647-2023;;2023-04-17;1;0
;1;91013-2023;0,2;2023-04-17;1;1
;1;13577-2023;0,3;2023-04-17;1;1
;1;13616-2023;1;2023-04-17;1;1
;1;90958-2023;1,7;2023-04-17;1;3
;1;91017-2023;0,2;2023-04-17;1;0
;1;91015-2023;5,7;2023-04-18;1;15
;1;91025-2023;8,9;2023-04-18;1;0
;1;13610-2023;0,9;2023-04-18;1;1
;1;91050-2023;8,7;2023-04-19;1;8
;1;90978-2023;0,1;2023-04-19;1;0
;1;91058-2023;0,8;2023-04-20;1;11
;1;91059-2023;11;2023-04-20;1;0
;1;91002-2023;0,1;2023-04-20;1;0
;1;13631-2023;1,8;2023-04-20;1;0
;1;13687-2023;0,1;2023-04-20;1;2
;1;13703-2023;0,8;2023-04-20;1;1
;1;13702-2023;1,5;2023-04-20;1;2
;1;13563-2023;0,3;2023-04-20;1;1
;1;13756-2023;0,3;2023-04-20;1;1
;1;13708-2023;2;2023-04-20;1;3
;1;13612-2023;0,4;2023-04-20;1;1
;1;13645-2023;1,7;2023-04-20;1;4
;1;13384-2023;1,7;2023-04-20;1;0
;1;13463-2023;1;2023-04-20;1;2
;1;13679-2023;0,7;2023-04-20;1;1
;1;13587-2023;1,2;2023-04-20;1;1
;1;91103-2023;5,9;2023-04-24;2;13
;1;91104-2023;5,6;2023-04-24;2;0
;1;13596-2023;15,1;2023-04-24;2;19
;1;12999-2023;1,6;2023-04-24;2;2
;1;91143-2023;0,5;2023-04-27;1;1
;1;91096-2023;6;2023-04-27;1;7
;1;13934-2023;1,3;2023-04-27;1;1
;1;13818-2023;0,3;2023-04-27;1;1
;1;13696-2023;0,8;2023-04-27;1;1
;1;13998-2023;0,2;2023-04-27;1;1
;1;13919-2023;2,1;2023-04-27;1;2
;1;13807-2023;0,5;2023-04-27;1;1
;1;13927-2023;1;2023-04-27;1;1
;1;13921-2023;1;2023-04-27;1;1
;1;13937-2023;1,7;2023-04-27;1;2
;1;13776-2023;0,6;2023-04-27;1;1
;1;13913-2023;0,7;2023-04-27;1;1
;1;13863-2023;2,9;2023-04-27;1;3
;1;13916-2023;2,9;2023-04-27;1;3
;1;91133-2023;0,8;2023-04-27;1;1
;1;13961-2023;0,5;2023-05-03;1;1
;1;14201-2023;0,8;2023-05-03;1;1
;1;13683-2023;0,2;2023-05-03;1;1
;1;14159-2023;0,1;2023-05-03;1;1
;1;13784-2023;0,7;2023-05-03;1;1
;1;32730-2023;2,5;2023-05-03;1;3
;1;13936-2023;3,6;2023-05-03;1;0
;1;14063-2023;0,7;2023-05-03;1;7
;1;14203-2023;2,1;2023-05-03;1;0
;1;14122-2023;1,9;2023-05-03;1;2
;1;14062-2023;0,4;2023-05-03;1;1
;1;14211-2023;0,3;2023-05-03;1;4
;1;14107-2023;2,5;2023-05-03;1;0
;1;13896-2023;0,6;2023-05-03;1;1
;1;13614-2023;0,6;2023-05-03;1;1
;1;13930-2023;2,5;2023-05-03;1;0
;1;14126-2023;0,5;2023-05-03;1;0
;1;14031-2023;0,5;2023-05-03;1;4
;1;13892-2023;0,8;2023-05-03;1;0
;1;13731-2023;0,4;2023-05-03;1;2
;1;14093-2023;0,1;2023-05-03;1;1
;1;13891-2023;0,1;2023-05-03;1;0
;1;14280-2023;0,4;2023-05-09;1;1
;1;14173-2023;3,5;2023-05-09;1;4
;1;14059-2023;1,5;2023-05-09;1;2
;1;14161-2023;0,5;2023-05-09;1;1
;1;13899-2023;4,4;2023-05-09;1;6
;1;14147-2023;0,7;2023-05-09;1;1
;1;14000-2023;1;2023-05-09;1;1
;1;13585-2023;7,8;2023-05-09;1;0
;1;14376-2023;0,1;2023-05-09;1;8
;1;13325-2023;2,9;2023-05-09;1;3
;1;13966-2023;0,8;2023-05-09;1;1
;1;14238-2023;0,2;2023-05-09;1;1
;1;14307-2023;0,7;2023-05-09;1;1
;1;14564-2023;1;2023-05-16;1;1
;1;14574-2023;0,5;2023-05-16;1;1
;1;91290-2023;0,1;2023-05-16;1;1
;1;90879-2023;0,2;2023-05-16;1;0
;1;14630-2023;7,2;2023-05-16;1;8
;1;14565-2023;2,6;2023-05-16;1;3
;1;14515-2023;0,1;2023-05-16;1;0
;1;14524-2023;1,3;2023-05-16;1;0
;1;14578-2023;0,5;2023-05-16;1;2
;1;14531-2023;7,9;2023-05-16;1;8
;1;14654-2023;0,5;2023-05-16;1;1
;1;14374-2023;1,4;2023-05-16;1;2
;1;14430-2023;2,1;2023-05-16;1;2
;1;91345-2023;0,9;2023-05-19;1;2
;1;91346-2023;1,1;2023-05-19;1;0
;1;91334-2023;0,1;2023-05-19;1;0
;1;14644-2023;0,8;2023-05-19;1;2
;1;14660-2023;0,4;2023-05-19;1;1
;1;91298-2023;0,9;2023-05-19;1;2
;1;91335-2023;0,1;2023-05-19;1;0
;1;91250-2023;0,1;2023-05-19;1;0
;1;91343-2023;3,4;2023-05-19;1;4
;1;91332-2023;0,1;2023-05-19;1;0
;1;14631-2023;1,2;2023-05-19;1;2
;1;91314-2023;5,5;2023-05-19;1;6
;1;91175-2023;0,1;2023-05-19;1;0
;1;91331-2023;0,1;2023-05-19;1;0
;1;14286-2023;0,6;2023-05-19;1;1
;1;14758-2023;1,4;2023-05-22;1;2
;1;91342-2023;0,6;2023-05-22;1;3
;1;91344-2023;1,8;2023-05-22;1;0
;1;91329-2023;1,6;2023-05-22;1;2
;1;14656-2023;1,8;2023-05-22;1;4
;1;14825-2023;1,1;2023-05-22;1;0
;1;14804-2023;0,9;2023-05-22;1;1
;1;14819-2023;0,1;2023-05-22;1;1
;1;14806-2023;1,3;2023-05-22;1;2
;1;14800-2023;1,1;2023-05-22;1;0
;1;14777-2023;0,1;2023-05-22;1;2
;1;14797-2023;2;2023-05-22;1;2
;1;14593-2023;2;2023-05-22;1;0
;1;14661-2023;1,3;2023-05-22;1;4
;1;14791-2023;2,2;2023-05-22;1;3
;1;14018-2023;0,3;2023-05-22;1;0
;1;14839-2023;1,1;2023-05-22;1;1
;1;14790-2023;0,5;2023-05-22;1;1
;1;14840-2023;0,9;2023-05-22;1;1
;1;91404-2023;4,7;2023-05-24;1;0
;1;91371-2023;1,2;2023-05-24;1;7
;1;91409-2023;3,3;2023-05-25;1;0
;1;91408-2023;1;2023-05-25;1;5
;1;91354-2023;0,1;2023-05-25;1;0
;1;14969-2023;1,6;2023-05-25;1;3
;1;91403-2023;1,4;2023-05-25;1;6
;1;91407-2023;4,3;2023-05-25;1;0
;1;14622-2023;1,9;2023-05-25;1;0
;1;14813-2023;0,7;2023-05-25;1;3
;1;91348-2023;0,6;2023-05-25;1;1
;1;91351-2023;0,1;2023-05-25;1;0
;1;91419-2023;0;2023-05-25;1;0
;1;14976-2023;0,3;2023-05-26;1;1
;1;14898-2023;0,3;2023-05-26;1;0
;1;91389-2023;11;2023-05-26;1;8
;1;91357-2023;0,1;2023-05-26;1;0
;1;14785-2023;2,4;2023-05-26;1;3
;1;14929-2023;2,3;2023-05-26;1;3
;1;15048-2023;0,1;2023-05-26;1;0
;1;91387-2023;1,4;2023-05-26;1;2
;1;91353-2023;0,1;2023-05-26;1;0
;1;91399-2023;2,7;2023-05-29;1;3
;1;14896-2023;0,1;2023-05-29;1;0
;1;91431-2023;2,1;2023-05-29;1;3
;1;15032-2023;0,4;2023-05-29;1;1
;1;91397-2023;12,8;2023-05-29;1;14
;1;91400-2023;0,1;2023-05-29;1;0
;1;14934-2023;0,3;2023-05-30;1;1
;1;14931-2023;0,2;2023-05-30;1;1
;1;14698-2023;2,4;2023-05-30;1;3
;1;14202-2023;0,9;2023-05-30;1;1
;1;14717-2023;0,8;2023-05-30;1;1
;1;14958-2023;0,9;2023-05-30;1;1
;1;15093-2023;0,6;2023-05-30;1;1
