;2;91652-2023;19;16;2023-06-19
;2;14123-2023;20;4;2023-06-19
;2;91661-2023;12;13;2023-06-19
;2;15687-2023;20;2;2023-06-19
;2;91679-2023;20;12;2023-06-21
;2;15749-2023;12;1;2023-06-21
;2;15788-2023;19;5;2023-06-21
;2;15676-2023;20;8;2023-06-21
;2;15811-2023;12;6;2023-06-21
;2;15668-2023;17;8;2023-06-21
;2;15355-2023;12;4;2023-06-21
;2;15639-2023;12;5;2023-06-21
;2;15607-2023;12;10;2023-06-21
;2;15479-2023;17;5;2023-06-21
;2;15744-2023;17;2;2023-06-21
;2;15769-2023;3;3;2023-06-21
;2;15521-2023;3;3;2023-06-21
;2;91733-2023;13;13;2023-06-26
;2;91750-2023;13;4;2023-06-26
;2;15686-2023;13;6;2023-06-26
;2;15726-2023;14;4;2023-06-26
;2;15917-2023;13;3;2023-06-26
;2;15460-2023;10;1;2023-06-26
;2;15827-2023;6;3;2023-06-26
;2;15789-2023;16;3;2023-06-26
;2;15747-2023;10;2;2023-06-26
;2;15962-2023;13;4;2023-06-26
;2;15655-2023;14;10;2023-06-26
;2;15843-2023;9;6;2023-06-26
;2;15758-2023;14;1;2023-06-26
;2;15732-2023;14;7;2023-06-26
;2;15973-2023;10;1;2023-06-26
;2;15850-2023;15;2;2023-06-26
;2;15989-2023;16;4;2023-06-26
;2;15955-2023;6;2;2023-06-28
;2;15936-2023;10;1;2023-06-28
;2;15565-2023;16;7;2023-06-28
;2;16066-2023;10;1;2023-06-28
;2;15868-2023;13;2;2023-06-28
;2;15950-2023;16;2;2023-06-28
;2;15873-2023;16;5;2023-06-28
;2;15806-2023;16;6;2023-06-28
;2;91736-2023;15;17;2023-06-28
;2;91665-2023;15;3;2023-06-28
;2;16055-2023;23;3;2023-06-28
;2;15879-2023;10;3;2023-06-28
;2;91850-2023;3;8;2023-07-03
;2;91486-2023;3;3;2023-07-03
;2;91865-2023;3;1;2023-07-03
;2;14440-2023;25;18;2023-07-03
;2;15812-2023;3;3;2023-07-03
;2;91856-2023;17;7;2023-07-03
;2;16138-2023;25;1;2023-07-03
;2;16047-2023;20;9;2023-07-03
;2;13933-2023;25;5;2023-07-03
;2;91853-2023;17;12;2023-07-03
;2;16064-2023;4;7;2023-07-07
;2;16248-2023;25;1;2023-07-07
;2;15886-2023;25;1;2023-07-07
;2;91880-2023;19;10;2023-07-07
;2;91918-2023;19;1;2023-07-07
;2;91893-2023;19;2;2023-07-07
;2;91907-2023;19;3;2023-07-07
;2;91915-2023;19;1;2023-07-07
;2;16310-2023;20;1;2023-07-07
;2;15906-2023;25;4;2023-07-07
;2;16250-2023;4;4;2023-07-07
;2;16217-2023;19;5;2023-07-07
;2;16267-2023;19;1;2023-07-07
;2;16034-2023;25;5;2023-07-07
;2;91873-2023;17;13;2023-07-07
;2;91816-2023;17;6;2023-07-07
;2;91810-2023;17;3;2023-07-07
;2;91903-2023;17;3;2023-07-07
;2;91889-2023;17;2;2023-07-07
;2;91919-2023;17;1;2023-07-07
;2;16301-2023;17;3;2023-07-07
;2;91922-2023;16;5;2023-07-10
;2;91886-2023;16;1;2023-07-10
;2;91545-2023;16;1;2023-07-10
;2;91944-2023;16;1;2023-07-10
;2;16112-2023;13;6;2023-07-10
;2;16155-2023;9;5;2023-07-10
;2;16100-2023;16;3;2023-07-10
;2;16371-2023;15;5;2023-07-10
;2;16084-2023;15;4;2023-07-10
;2;16162-2023;9;4;2023-07-10
;2;16087-2023;16;9;2023-07-10
;2;15863-2023;16;3;2023-07-10
;2;16252-2023;22;3;2023-07-10
;2;15820-2023;16;2;2023-07-10
;2;16093-2023;15;11;2023-07-10
;2;16149-2023;22;9;2023-07-10
;2;15459-2023;6;2;2023-07-10
;2;16118-2023;13;4;2023-07-10
;2;16180-2023;9;2;2023-07-10
;2;15387-2023;13;3;2023-07-10
;2;16102-2023;15;3;2023-07-13
;2;15957-2023;22;13;2023-07-13
;2;91985-2023;22;4;2023-07-13
;2;91986-2023;22;1;2023-07-13
;2;16464-2023;15;6;2023-07-13
;2;16463-2023;9;1;2023-07-13
;2;16462-2023;9;1;2023-07-13
;2;16437-2023;6;2;2023-07-13
;2;16461-2023;9;1;2023-07-13
;2;91982-2023;9;3;2023-07-13
;2;91981-2023;9;15;2023-07-13
;2;91912-2023;9;3;2023-07-13
;2;16487-2023;6;1;2023-07-13
;2;16432-2023;13;6;2023-07-14
;2;92000-2023;15;11;2023-07-14
;2;16493-2023;22;7;2023-07-14
;2;16189-2023;16;5;2023-07-14
;2;16295-2023;16;3;2023-07-14
;2;16349-2023;15;6;2023-07-14
;2;91998-2023;9;7;2023-07-14
;2;91999-2023;9;18;2023-07-14
;2;92005-2023;9;11;2023-07-14
;2;16489-2023;16;3;2023-07-14
;2;16539-2023;13;1;2023-07-14
;2;16504-2023;16;1;2023-07-14
;2;16218-2023;16;3;2023-07-14
;2;92017-2023;6;1;2023-07-14
;2;16659-2023;12;1;2023-07-19
;2;16026-2023;19;3;2023-07-19
;2;16287-2023;25;2;2023-07-19
;2;16600-2023;12;3;2023-07-19
;2;16640-2023;25;2;2023-07-19
;2;92001-2023;25;4;2023-07-19
;2;92065-2023;25;2;2023-07-19
;2;92042-2023;25;1;2023-07-19
;2;16540-2023;25;2;2023-07-19
;2;16631-2023;19;4;2023-07-19
;2;16615-2023;19;2;2023-07-19
;2;16580-2023;25;3;2023-07-19
;2;92090-2023;25;1;2023-07-19
;2;92103-2023;12;7;2023-07-21
;2;92104-2023;12;1;2023-07-21
;2;16650-2023;20;8;2023-07-21
;2;16649-2023;12;2;2023-07-21
;2;16633-2023;19;2;2023-07-21
;2;16674-2023;3;3;2023-07-21
;2;16601-2023;19;1;2023-07-21
;2;92108-2023;25;7;2023-07-21
;2;92070-2023;25;7;2023-07-21
;2;91948-2023;25;4;2023-07-21
;2;92076-2023;25;1;2023-07-21
;2;16629-2023;3;6;2023-07-21
;2;16706-2023;19;1;2023-07-21
;2;16608-2023;9;5;2023-07-24
;2;92071-2023;9;9;2023-07-24
;2;92123-2023;9;2;2023-07-24
;2;16456-2023;22;5;2023-07-24
;2;16606-2023;13;3;2023-07-24
;2;16681-2023;13;3;2023-07-24
;2;16717-2023;16;2;2023-07-24
;2;16646-2023;13;6;2023-07-24
;2;16594-2023;13;2;2023-07-24
;2;16656-2023;16;4;2023-07-24
;2;16712-2023;13;1;2023-07-24
;2;16215-2023;13;8;2023-07-24
;2;16537-2023;15;4;2023-07-24
;2;16665-2023;13;8;2023-07-24
;2;16644-2023;13;2;2023-07-24
;2;16729-2023;15;3;2023-07-24
;2;16557-2023;16;11;2023-07-24
;2;16805-2023;16;1;2023-07-24
;2;16444-2023;9;2;2023-07-24
;2;92059-2023;13;4;2023-07-26
;2;91681-2023;13;1;2023-07-26
;2;91867-2023;13;4;2023-07-26
;2;92088-2023;13;5;2023-07-26
;2;16860-2023;22;12;2023-07-26
;2;16886-2023;15;2;2023-07-26
;2;91717-2023;9;23;2023-07-26
;2;92126-2023;9;5;2023-07-26
;2;92083-2023;9;1;2023-07-26
;2;91961-2023;9;1;2023-07-26
;2;16687-2023;15;3;2023-07-26
;2;16789-2023;15;4;2023-07-26
;2;16764-2023;16;14;2023-07-26
;2;16901-2023;15;1;2023-07-26
;2;92146-2023;22;21;2023-07-27
;2;92167-2023;22;3;2023-07-27
;2;92147-2023;22;1;2023-07-27
;2;92171-2023;9;7;2023-07-28
;2;92051-2023;9;4;2023-07-28
;2;92187-2023;9;3;2023-07-28
;2;16869-2023;22;5;2023-07-28
;2;15883-2023;22;1;2023-07-28
;2;16771-2023;22;1;2023-07-28
;2;16884-2023;9;2;2023-07-28
;2;92156-2023;13;9;2023-07-28
;2;92143-2023;13;3;2023-07-28
;2;92186-2023;13;3;2023-07-28
;2;16802-2023;13;5;2023-07-28
;2;92176-2023;16;5;2023-07-28
;2;92158-2023;16;2;2023-07-28
;2;92188-2023;16;3;2023-07-28
;2;16923-2023;25;3;2023-07-31
;2;16963-2023;4;1;2023-07-31
;2;17003-2023;12;1;2023-07-31
;2;16955-2023;17;3;2023-07-31
;2;16498-2023;12;13;2023-07-31
;2;16930-2023;3;2;2023-07-31
;2;16833-2023;25;9;2023-07-31
;2;16874-2023;12;10;2023-07-31
;2;16913-2023;3;10;2023-07-31
;2;16832-2023;25;2;2023-07-31
;2;16765-2023;3;2;2023-07-31
;2;16929-2023;20;8;2023-07-31
;2;16158-2023;20;5;2023-07-31
;2;16961-2023;25;1;2023-07-31
;2;92208-2023;4;16;2023-08-02
;2;92273-2023;4;3;2023-08-02
;2;16995-2023;20;6;2023-08-03
;2;16822-2023;4;6;2023-08-03
;2;16968-2023;3;1;2023-08-03
;2;16442-2023;4;4;2023-08-03
;2;92281-2023;4;13;2023-08-03
;2;92277-2023;12;5;2023-08-03
;2;92278-2023;12;1;2023-08-03
;2;17095-2023;4;9;2023-08-03
;2;92178-2023;20;20;2023-08-03
;2;17058-2023;3;1;2023-08-03
;2;17008-2023;4;1;2023-08-03
;2;17028-2023;12;9;2023-08-03
;2;16962-2023;20;7;2023-08-03
;2;17088-2023;3;1;2023-08-03
;2;16851-2023;12;9;2023-08-03
;2;17102-2023;20;2;2023-08-03
;2;16951-2023;3;5;2023-08-03
;2;17025-2023;4;2;2023-08-03
;2;16909-2023;12;5;2023-08-03
;2;17010-2023;3;15;2023-08-03
;2;16971-2023;17;1;2023-08-03
;2;16937-2023;4;12;2023-08-03
;2;16994-2023;3;1;2023-08-03
;2;16967-2023;20;2;2023-08-03
;2;17089-2023;17;2;2023-08-03
;2;92283-2023;17;11;2023-08-03
;2;92284-2023;17;4;2023-08-03
;2;17027-2023;17;1;2023-08-03
;2;16868-2023;3;4;2023-08-03
;2;17253-2023;6;4;2023-08-09
;2;17237-2023;22;3;2023-08-09
;2;17110-2023;22;10;2023-08-09
;2;92332-2023;6;2;2023-08-09
;2;92331-2023;6;4;2023-08-09
;2;92353-2023;6;8;2023-08-09
;2;17281-2023;22;2;2023-08-09
;2;17002-2023;22;1;2023-08-09
;2;92364-2023;6;1;2023-08-09
;2;17241-2023;22;1;2023-08-09
;2;92472-2023;19;6;2023-08-18
;2;17419-2023;19;6;2023-08-18
;2;17252-2023;3;2;2023-08-18
;2;92495-2023;3;3;2023-08-18
;2;92446-2023;3;8;2023-08-18
;2;92502-2023;3;8;2023-08-18
;2;17280-2023;3;4;2023-08-18
;2;92500-2023;16;22;2023-08-21
;2;92501-2023;16;1;2023-08-21
;2;17587-2023;14;1;2023-08-21
;2;92507-2023;15;6;2023-08-21
;2;17476-2023;15;3;2023-08-21
;2;17567-2023;15;4;2023-08-21
;2;92498-2023;14;9;2023-08-21
;2;92499-2023;14;1;2023-08-21
;2;92509-2023;15;1;2023-08-21
;2;92503-2023;15;1;2023-08-21
;2;92508-2023;16;4;2023-08-21
;2;92522-2023;15;6;2023-08-22
;2;92523-2023;15;1;2023-08-22
;2;17558-2023;14;5;2023-08-22
;2;92535-2023;16;4;2023-08-22
;2;17548-2023;22;5;2023-08-22
;2;17242-2023;14;2;2023-08-22
;2;92505-2023;16;12;2023-08-22
;2;92470-2023;16;1;2023-08-22
;2;92447-2023;16;11;2023-08-22
;2;17561-2023;16;2;2023-08-22
;2;92539-2023;22;5;2023-08-23
;2;17515-2023;14;2;2023-08-23
;2;17569-2023;14;6;2023-08-23
;2;17614-2023;15;1;2023-08-23
;2;17662-2023;15;7;2023-08-23
;2;16811-2023;22;1;2023-08-23
;2;17099-2023;15;5;2023-08-23
;2;17617-2023;16;1;2023-08-23
;2;17518-2023;16;6;2023-08-23
;2;17655-2023;22;2;2023-08-23
;2;17625-2023;14;2;2023-08-23
;2;17729-2023;22;2;2023-08-28
;2;17298-2023;22;3;2023-08-28
;2;17448-2023;12;5;2023-08-28
;2;92541-2023;19;8;2023-08-28
;2;92221-2023;19;4;2023-08-28
;2;17657-2023;22;2;2023-08-28
;2;17525-2023;22;7;2023-08-28
;2;17765-2023;12;2;2023-08-28
;2;17666-2023;17;12;2023-08-28
;2;92590-2023;12;12;2023-08-28
;2;17790-2023;22;1;2023-08-28
;2;92627-2023;17;6;2023-08-29
;2;17488-2023;19;11;2023-08-29
;2;17732-2023;19;2;2023-08-29
;2;17744-2023;19;3;2023-08-29
;2;92587-2023;19;5;2023-08-29
;2;17751-2023;4;10;2023-08-29
;2;92595-2023;12;9;2023-08-29
;2;92575-2023;17;6;2023-08-29
;2;17821-2023;17;3;2023-08-30
;2;92596-2023;19;4;2023-08-30
;2;92456-2023;19;2;2023-08-30
;2;17721-2023;12;1;2023-08-30
;2;17696-2023;22;12;2023-08-30
;2;17474-2023;22;2;2023-08-30
;2;17796-2023;4;4;2023-08-30
;2;17811-2023;19;2;2023-08-30
;2;17797-2023;22;1;2023-08-30
;2;17794-2023;17;3;2023-08-30
;2;17781-2023;17;2;2023-08-30
;2;17628-2023;22;1;2023-08-30
;2;17815-2023;12;1;2023-08-30
;2;17810-2023;4;3;2023-08-30
;2;17788-2023;17;4;2023-08-30
;2;17757-2023;12;2;2023-08-30
;2;17725-2023;12;1;2023-08-30
;2;17820-2023;4;2;2023-08-30
;2;17912-2023;22;2;2023-09-04
;2;17939-2023;17;1;2023-09-04
;2;17826-2023;14;3;2023-09-04
;2;17836-2023;3;2;2023-09-04
;2;17953-2023;3;2;2023-09-04
;2;17731-2023;22;2;2023-09-04
;2;17958-2023;17;3;2023-09-04
;2;92706-2023;14;2;2023-09-04
;2;18009-2023;3;6;2023-09-08
;2;92697-2023;14;8;2023-09-08
;2;92197-2023;14;2;2023-09-08
;2;92742-2023;14;1;2023-09-08
;2;18033-2023;22;7;2023-09-08
;2;18092-2023;14;2;2023-09-08
;2;92691-2023;22;10;2023-09-08
;2;18017-2023;19;2;2023-09-11
;2;17942-2023;3;16;2023-09-11
;2;17994-2023;19;4;2023-09-11
;2;17864-2023;3;1;2023-09-11
;2;17998-2023;3;2;2023-09-11
;2;17973-2023;4;8;2023-09-11
;2;18053-2023;4;4;2023-09-14
;2;92754-2023;19;4;2023-09-14
;2;92787-2023;19;4;2023-09-14
;2;18181-2023;19;3;2023-09-14
;2;18203-2023;4;1;2023-09-14
;2;92758-2023;19;4;2023-09-14
;2;92961-2023;20;5;2023-09-29
;2;18333-2023;19;4;2023-09-29
;2;18435-2023;12;3;2023-09-29
;2;18222-2023;12;1;2023-09-29
;2;18459-2023;19;2;2023-09-29
;2;18494-2023;12;1;2023-09-29
;2;18488-2023;19;1;2023-09-29
;2;18375-2023;4;1;2023-09-29
;2;18411-2023;20;1;2023-09-29
;2;18358-2023;12;6;2023-09-29
;2;18401-2023;3;6;2023-10-04
;2;18509-2023;4;1;2023-10-04
;3;33059-2023;5;1;2023-01-05
;3;10121-2023;5;1;2023-01-05
;3;10003-2023;17;7;2023-01-05
;3;10081-2023;5;1;2023-01-05
;3;90015-2023;3;17;2023-01-05
;3;10106-2023;12;2;2023-01-05
;3;90003-2023;25;27;2023-01-05
;3;90019-2023;25;7;2023-01-05
;3;90021-2023;4;8;2023-01-06
;3;10051-2023;3;2;2023-01-06
;3;10097-2023;19;1;2023-01-06
;3;10054-2023;12;7;2023-01-06
;3;10074-2023;3;9;2023-01-06
;3;10029-2023;25;13;2023-01-06
;3;10181-2023;12;1;2023-01-06
;3;10063-2023;19;4;2023-01-06
;3;10052-2023;20;2;2023-01-06
;3;10099-2023;17;3;2023-01-06
;3;90044-2023;14;7;2023-01-10
;3;90033-2023;14;1;2023-01-10
;3;32412-2023;16;2;2023-01-10
;3;32460-2023;14;1;2023-01-10
;3;10350-2023;23;3;2023-01-11
;3;10066-2023;23;9;2023-01-11
;3;90061-2023;13;9;2023-01-11
;3;10353-2023;10;1;2023-01-11
;3;90035-2023;14;15;2023-01-11
;3;10331-2023;10;1;2023-01-11
;3;10332-2023;10;1;2023-01-11
;3;10319-2023;14;1;2023-01-11
;3;10267-2023;14;2;2023-01-11
;3;10020-2023;13;3;2023-01-11
;3;10246-2023;23;1;2023-01-11
;3;10351-2023;10;2;2023-01-11
;3;10355-2023;14;4;2023-01-11
;3;10263-2023;9;3;2023-01-11
;3;10357-2023;15;2;2023-01-11
;3;10576-2023;19;1;2023-01-18
;3;10534-2023;25;2;2023-01-18
;3;90076-2023;3;10;2023-01-18
;3;90096-2023;3;1;2023-01-18
;3;10583-2023;5;1;2023-01-18
;3;10475-2023;25;6;2023-01-18
;3;10201-2023;19;4;2023-01-18
;3;10477-2023;25;7;2023-01-18
;3;10593-2023;25;2;2023-01-18
;3;10571-2023;5;1;2023-01-18
;3;10522-2023;12;3;2023-01-18
;3;90074-2023;19;20;2023-01-18
;3;10565-2023;12;1;2023-01-18
;3;10436-2023;3;5;2023-01-18
;3;10499-2023;17;2;2023-01-18
;3;10556-2023;17;3;2023-01-18
;3;90142-2023;16;10;2023-01-23
;3;10537-2023;9;5;2023-01-23
;3;10698-2023;16;2;2023-01-23
;3;90099-2023;22;9;2023-01-23
;3;10729-2023;23;5;2023-01-23
;3;10579-2023;15;4;2023-01-23
;3;10769-2023;15;1;2023-01-23
;3;10785-2023;15;2;2023-01-23
;3;90128-2023;9;14;2023-01-23
;3;10779-2023;10;1;2023-01-23
;3;90163-2023;10;1;2023-01-23
;3;90101-2023;22;8;2023-01-23
;3;90168-2023;15;7;2023-01-24
;3;10722-2023;22;3;2023-01-24
;3;10811-2023;22;5;2023-01-24
;3;90136-2023;16;7;2023-01-24
;3;90138-2023;16;4;2023-01-24
;3;90167-2023;10;2;2023-01-24
;3;90132-2023;15;5;2023-01-24
;3;90139-2023;15;1;2023-01-24
;3;10306-2023;6;13;2023-01-25
;3;10725-2023;22;7;2023-01-25
;3;10882-2023;23;2;2023-01-25
;3;10727-2023;9;12;2023-01-25
;3;90231-2023;16;2;2023-01-26
;3;90212-2023;16;3;2023-01-26
;3;10873-2023;22;2;2023-01-26
;3;10914-2023;16;2;2023-01-26
;3;90104-2023;15;4;2023-01-26
;3;90211-2023;9;8;2023-01-26
;3;90234-2023;9;3;2023-01-26
;3;10942-2023;15;2;2023-01-26
;3;90174-2023;6;4;2023-01-26
;3;10849-2023;14;1;2023-01-27
;3;10915-2023;6;5;2023-01-27
;3;90188-2023;14;5;2023-01-27
;3;90192-2023;14;1;2023-01-27
;3;10924-2023;16;2;2023-01-27
;3;10798-2023;14;4;2023-01-27
;3;10272-2023;22;6;2023-01-27
;3;10304-2023;22;1;2023-01-27
;3;10642-2023;15;3;2023-01-27
;3;10943-2023;15;4;2023-01-27
;3;10619-2023;9;5;2023-01-27
;3;10884-2023;9;1;2023-01-27
;3;10918-2023;22;6;2023-01-27
;3;90186-2023;22;6;2023-01-27
;3;10886-2023;16;5;2023-01-27
;3;10936-2023;23;3;2023-01-27
;3;10888-2023;19;5;2023-02-02
;3;90294-2023;19;8;2023-02-02
;3;90308-2023;3;9;2023-02-02
;3;90292-2023;20;10;2023-02-02
;3;11111-2023;20;5;2023-02-02
;3;11220-2023;17;1;2023-02-02
;3;90325-2023;3;6;2023-02-02
;3;90362-2023;3;2;2023-02-02
;3;90293-2023;3;7;2023-02-03
;3;11213-2023;17;3;2023-02-03
;3;11036-2023;4;6;2023-02-03
;3;11252-2023;19;3;2023-02-03
;3;11236-2023;19;2;2023-02-03
;3;10629-2023;4;3;2023-02-03
;3;11104-2023;3;2;2023-02-03
;3;11218-2023;25;4;2023-02-03
;3;11217-2023;4;2;2023-02-03
;3;11211-2023;19;5;2023-02-03
;3;11166-2023;25;4;2023-02-03
;3;11168-2023;3;4;2023-02-03
;3;11221-2023;17;4;2023-02-03
;3;11312-2023;14;1;2023-02-07
;3;11301-2023;22;3;2023-02-07
;3;90337-2023;22;4;2023-02-07
;3;90387-2023;22;1;2023-02-07
;3;90408-2023;22;16;2023-02-07
;3;90384-2023;22;1;2023-02-07
;3;90335-2023;6;8;2023-02-07
;3;90383-2023;6;1;2023-02-07
;3;10443-2023;14;4;2023-02-07
;3;11258-2023;16;3;2023-02-07
;3;90409-2023;6;3;2023-02-08
;3;90403-2023;6;4;2023-02-08
;3;11255-2023;22;7;2023-02-08
;3;10309-2023;23;5;2023-02-08
;3;11373-2023;10;1;2023-02-08
;3;11350-2023;14;4;2023-02-08
;3;11339-2023;6;6;2023-02-08
;3;11282-2023;23;3;2023-02-08
;3;11370-2023;23;8;2023-02-08
;3;11299-2023;22;9;2023-02-08
;3;11209-2023;14;3;2023-02-08
;3;11362-2023;10;2;2023-02-08
;3;10650-2023;10;2;2023-02-08
;3;11276-2023;10;2;2023-02-08
;3;11344-2023;16;6;2023-02-08
;3;11234-2023;10;2;2023-02-08
;3;11381-2023;22;1;2023-02-08
;3;11315-2023;16;2;2023-02-08
;3;11311-2023;16;2;2023-02-08
;3;90458-2023;3;12;2023-02-13
;3;90460-2023;3;1;2023-02-13
;3;90442-2023;20;12;2023-02-13
;3;11554-2023;20;1;2023-02-13
;3;90440-2023;12;7;2023-02-13
;3;90446-2023;12;1;2023-02-13
;3;90459-2023;17;9;2023-02-13
;3;11116-2023;5;2;2023-02-13
;3;90429-2023;19;10;2023-02-13
;3;11216-2023;25;3;2023-02-13
;3;11509-2023;25;5;2023-02-13
;3;11439-2023;12;4;2023-02-15
;3;11594-2023;5;1;2023-02-15
;3;11028-2023;3;8;2023-02-15
;3;11597-2023;12;3;2023-02-15
;3;11382-2023;4;3;2023-02-15
;3;11619-2023;5;1;2023-02-15
;3;11526-2023;4;4;2023-02-15
;3;10797-2023;12;6;2023-02-15
;3;11190-2023;25;4;2023-02-15
;3;10010-2023;25;6;2023-02-15
;3;11142-2023;25;2;2023-02-15
;3;11642-2023;5;2;2023-02-15
;3;11563-2023;19;10;2023-02-15
;3;11611-2023;17;6;2023-02-15
;3;11570-2023;17;4;2023-02-15
;3;11341-2023;20;3;2023-02-15
;3;11450-2023;20;1;2023-02-15
;3;11848-2023;22;3;2023-02-22
;3;11792-2023;23;3;2023-02-22
;3;11105-2023;22;6;2023-02-22
;3;11866-2023;10;2;2023-02-22
;3;11789-2023;6;4;2023-02-22
;3;11849-2023;6;2;2023-02-22
;3;11788-2023;14;1;2023-02-22
;3;11846-2023;6;3;2023-02-22
;3;11868-2023;23;2;2023-02-22
;3;11412-2023;22;6;2023-02-22
;3;11489-2023;13;3;2023-02-22
;3;90519-2023;6;18;2023-02-22
;3;11704-2023;23;2;2023-02-22
;3;11834-2023;22;2;2023-02-22
;3;11883-2023;14;3;2023-02-22
;3;90776-2023;13;12;2023-04-03
;3;90890-2023;13;3;2023-04-03
;3;13131-2023;16;3;2023-04-03
;3;13050-2023;13;14;2023-04-03
;3;12896-2023;9;5;2023-04-03
;3;13252-2023;15;1;2023-04-03
;3;12813-2023;6;8;2023-04-03
;3;13129-2023;14;9;2023-04-03
;3;13099-2023;13;4;2023-04-03
;3;12836-2023;14;3;2023-04-03
;3;13100-2023;22;2;2023-04-03
;3;13246-2023;9;2;2023-04-03
;3;13175-2023;16;4;2023-04-03
;3;13151-2023;16;1;2023-04-03
;3;13150-2023;16;1;2023-04-03
;3;13224-2023;16;1;2023-04-03
;3;13282-2023;9;1;2023-04-03
;3;12888-2023;22;1;2023-04-03
;3;13177-2023;9;1;2023-04-03
;3;13206-2023;16;4;2023-04-03
;3;13484-2023;12;2;2023-04-12
;3;13460-2023;17;10;2023-04-12
;3;90954-2023;17;6;2023-04-12
;3;13530-2023;25;2;2023-04-12
;3;13118-2023;20;3;2023-04-12
;3;13445-2023;4;5;2023-04-12
;3;13352-2023;19;5;2023-04-12
;3;13483-2023;17;2;2023-04-12
;3;13446-2023;19;3;2023-04-12
;3;13107-2023;25;3;2023-04-12
;3;13437-2023;25;5;2023-04-12
;3;90953-2023;20;6;2023-04-12
;3;13339-2023;20;8;2023-04-12
;3;13408-2023;17;1;2023-04-12
;3;13475-2023;25;3;2023-04-12
;3;13579-2023;22;2;2023-04-17
;3;13267-2023;14;3;2023-04-17
;3;13270-2023;14;1;2023-04-17
;3;13367-2023;16;2;2023-04-17
;3;13615-2023;6;2;2023-04-17
;3;13602-2023;13;6;2023-04-17
;3;13557-2023;15;13;2023-04-17
;3;13567-2023;14;8;2023-04-17
;3;13350-2023;16;9;2023-04-17
;3;13605-2023;13;2;2023-04-17
;3;13453-2023;13;7;2023-04-17
;3;13666-2023;16;2;2023-04-17
;3;13667-2023;16;1;2023-04-17
;3;13669-2023;16;1;2023-04-17
;3;91056-2023;16;3;2023-04-19
;3;91060-2023;16;9;2023-04-19
;3;91061-2023;16;2;2023-04-19
;3;91077-2023;16;1;2023-04-19
;3;91124-2023;17;3;2023-04-25
;3;91123-2023;17;9;2023-04-25
;3;13592-2023;3;8;2023-04-25
;3;91086-2023;25;16;2023-04-25
;3;13917-2023;25;1;2023-04-25
;3;13804-2023;3;5;2023-04-25
;3;91121-2023;4;5;2023-04-25
;3;91122-2023;4;1;2023-04-25
;3;91091-2023;19;6;2023-04-25
;3;91089-2023;20;5;2023-04-25
;3;13559-2023;25;1;2023-04-25
;3;13886-2023;19;3;2023-04-26
;3;13733-2023;12;3;2023-04-26
;3;13844-2023;4;2;2023-04-26
;3;13826-2023;4;2;2023-04-26
;3;13734-2023;4;4;2023-04-26
;3;13904-2023;5;3;2023-04-26
;3;13910-2023;20;5;2023-04-26
;3;13845-2023;3;7;2023-04-26
;3;91070-2023;17;19;2023-04-26
;3;13688-2023;17;1;2023-04-26
;3;13716-2023;19;2;2023-04-26
;3;13842-2023;19;1;2023-04-26
;3;13912-2023;3;2;2023-04-26
;3;91180-2023;16;15;2023-05-02
;3;91204-2023;16;1;2023-05-02
;3;91179-2023;22;17;2023-05-02
;3;14206-2023;14;2;2023-05-02
;3;14079-2023;14;6;2023-05-02
;3;14166-2023;22;1;2023-05-02
;3;14033-2023;9;8;2023-05-02
;3;14205-2023;9;1;2023-05-02
;3;14183-2023;9;2;2023-05-02
;3;13960-2023;22;4;2023-05-02
;3;14198-2023;16;3;2023-05-03
;3;13148-2023;16;11;2023-05-03
;3;91176-2023;13;6;2023-05-03
;3;91093-2023;13;1;2023-05-03
;3;14139-2023;15;2;2023-05-03
;3;14022-2023;23;10;2023-05-03
;3;14015-2023;6;5;2023-05-03
;3;14200-2023;16;3;2023-05-03
;3;14208-2023;14;2;2023-05-03
;3;14076-2023;9;8;2023-05-03
;3;13963-2023;14;5;2023-05-03
;3;14096-2023;15;12;2023-05-03
;3;14289-2023;6;2;2023-05-03
;3;91100-2023;22;19;2023-05-03
;3;14080-2023;13;4;2023-05-03
;3;14195-2023;15;1;2023-05-03
;3;14099-2023;16;1;2023-05-03
;3;14266-2023;16;1;2023-05-03
;3;14157-2023;15;1;2023-05-03
;3;91233-2023;23;3;2023-05-05
;3;91232-2023;23;6;2023-05-05
;3;14335-2023;13;7;2023-05-05
;3;91197-2023;6;7;2023-05-05
;3;14229-2023;6;2;2023-05-05
;3;14299-2023;6;1;2023-05-05
;3;14311-2023;6;1;2023-05-05
;3;14329-2023;5;2;2023-05-09
;3;14330-2023;20;10;2023-05-09
;3;14167-2023;5;2;2023-05-09
;3;14417-2023;5;1;2023-05-09
;3;91223-2023;19;15;2023-05-09
;3;90897-2023;19;1;2023-05-09
;3;14349-2023;12;4;2023-05-09
;3;13956-2023;12;2;2023-05-09
;3;14379-2023;5;2;2023-05-09
;3;14466-2023;4;4;2023-05-09
;3;14236-2023;4;2;2023-05-09
;3;14188-2023;3;12;2023-05-09
;3;14377-2023;17;10;2023-05-09
;3;14459-2023;17;3;2023-05-09
;3;14396-2023;19;4;2023-05-09
;3;91226-2023;3;9;2023-05-09
;3;14477-2023;25;2;2023-05-10
;3;14486-2023;19;4;2023-05-10
;3;14209-2023;25;5;2023-05-10
;3;14103-2023;20;3;2023-05-10
;3;14419-2023;25;3;2023-05-10
;3;14388-2023;4;1;2023-05-10
