"1002751";"Taurus Granit 74 S Gobi dlaûdice 29,8x29,8x0,9";"TAA35074";"]";"7C5/9";"  1";" 20";191,00;0,000;"m2";1,090;"52";19200,0;""
"1002603";"T.Color 19 S Ëern·  19,8x19,8x0,9";"TAA26019";"6";"2G2/8";"  1";" 20";191,00;0,000;"m2";1,000;"57";19200,0;""
"1004754";"Unistone bÌl· dlaûdice 33,3x33,3x0,8";"DAA3B609";"B";"AG/2";"  1";" 20";381,00;0,000;"m2";1,330;"58.52";18200,0;""
"1001962";"Travertin bÈûov· dlaûdice 29,8x29,8x0,8";"DAR35035";"]";"AL/9";"  1";" 20";557,00;0,000;"m2";1,180;"56.64";18200,0;""
"1005194";"Color2 bÈûov· dlaûdice 14,7x14,7x0,7";"GAA17108";"3";"KJ/8";"  1";" 20";599,00;0,000;"m2";1,000;"68";14900,0;""
"1001090";"Lucie öed· obkl·daËka 20x25x0,68";"WAAGX104";"f";"CG/8";"  1";"  1";314,00;0,000;"m2";1,500;"90";11400,0;""
"1007391";"Travertin okrov· schodovka 30x30";"DCP35034";"9";"AE/7";"  1";" 21";177,00;0,000;"ks";0,000;"676";2000,0;""
"1005871";"Rock Lappato Ëern· dlaûdice 29,8x59,8x1";"DAPSE635";"?";"MN/8";"  1";" 20";674,00;0,000;"m2";1,080;"";22685,0;""
"1008270";"Alba bÈûov· dlaûdice lap 29,8x59,8x1";"DAPSE731";"3";"DJ/8";"  1";" 12";1026,00;0,000;"m2";1,080;"43.2";21481,0;""
"1006104";"Rock svÏtle öed· dlaûdice 29,8x59,8x1,5";"DAASG634";"2";"VJ/2";"  1";" 20";69,00;0,000;"m2";0,900;"32.4";32300,0;""
"1008278";"Alba bÈûov· dlaûdice rekt 59,8x59,8x1";"DAR63731";"2";"KG/8";"  1";" 12";954,00;0,000;"m2";1,080;"34.56";23056,0;""
"1005572";"Concept bÌl· dlaûdice 44,8x44,8x1";"DAA44599";"?";"KJ/9";"  1";" 20";649,00;0,000;"m2";1,210;"31.46";20661,0;""
"1006972";"Random svÏtle bÈûov· dlaûdice kalibr. 59,8x59,8x1";"DAK63676";"<";"KM/8";"  1";"  2";954,00;0,000;"m2";1,080;"34.56";23056,0;""
"1006833";"Tendence zelen· obkl·daËka 19,8x59,8x1";"WATVE057";"3";"CR/8";"  1";" 20";99,00;0,000;"m2";1,080;"45.36";18519,0;""
"1001410";"Remix oranûov· obkl·daËka 25x33x0,7";"WARKB017";">";"LT";"  1";"  1";411,00;0,000;"m2";1,500;"81";11800,0;""
"1006274";"Patina sv. bÈûov· obkl·daËka 25x33x0,7";"WATKB230";"@";"CG";"  1";"  1";372,00;0,000;"m2";1,500;"81";11800,0;""
"1000462";"Concept svÏtle öed· obkl·daËka 19,8x39,8x0,7";"WAAMB112";"L";"CR/8";"  1";"  1";649,00;0,000;"m2";1,600;"76.8";12400,0;""
"1001892";"System bÌl· leskl· kalibrovan· 29,8x59,8";"WAKV4000";"X";"MC/8";"  1";" 20";241,00;0,000;"m2";1,080;"43.2";20100,0;""
"2003175";"Treviso cream 29,7x29,7";"436218";"7";"A1/1";"  2";" 18";199,00;0,000;"m2";1,320;"58.08";17950,0;""
"5300370";"Canet gris 45x45";"25527";"4";"12/5";" 53";" 25";809,00;0,000;"m2";1,100;"70.4";18509,0;""
"5301617";"Pazo bone 30x90";"51585";"4";"41/5";" 53";" 25";845,00;0,000;"m2";1,350;"81";23580,0;""
"6003132";"Inverno grey obkl·daËka 25x36";"99176737";"3";"";" 55";" 23";399,00;0,000;"m2";1,350;"72.9";13330,0;""
"4002390";"Ferrata PS219 beige 25x40";"725579";"2";"A2";"  2";" 18";625,00;0,000;"m2";1,200;"64.8";15400,0;""
"4002328";"Ponti PS209 white structure 25x40";"712937";"2";"B1";"  2";" 11";665,00;0,000;"m2";1,200;"64.8";15400,0;""
"4002412";"Nanga PS603 cream glossy 29,7x60";"726217";"2";"S";"  2";" 18";699,00;0,000;"m2";1,250;"40";19850,0;""
"4002078";"Ambio PP207 cream 33,3x33,3";"691622";"4";"A4/2";"  2";" 20";69,00;0,000;"m2";1,330;"63.84";17293,0;""
"3011074";"Virginia gres 30x30";"011074";"k";"2S56";"  3";" 23";529,00;0,000;"m2";1,620;"64.80";17080,0;""
"5301626";"Algarve decor gris 30x90";"49308";"2";"40/5";" 53";" 25";859,00;0,000;"m2";1,350;"81";23360,0;""
"5300872";"Urban perla 25x75";"72880";"9";"62/5";" 53";" 20";675,00;0,000;"m2";1,500;"72";17333,0;""
"4301110";"Vana Octavia 160x70";"S301-252";"2";"733093";"  4";" 42";5050,00;0,000;"ks";0,000;"";18400,0;"5-8-2"
"5301681";"Alava jet noche 60x60x20";"05397";" ";"";" 53";" 25";1525,00;0,000;"m2";0,360;"23.04";47222,0;""
"4990207";"NapouötÏcÌ ventil k modlu Aqua/Target/Leon";"K99-0067";" ";"672423";"  4";" 41";335,00;0,000;"ks";0,000;"";180,0;""
"1008213";"Garda svÏtle bÈûov· obkl·daËka 19,8x39,8x0,7";"WADMB565";"2";"CP/8";"  1";"  1";497,00;0,000;"m2";1,600;"76.8";12875,0;""
"1000452";"Concept svÏtle bÈûov· obkl·daËka 19,8x39,8x0,7";"WAAMB107";"a";"CR/8";"  1";"  1";649,00;0,000;"m2";1,600;"76.8";12400,0;""
"1001872";"System bÌl· obkl·daËka 19,8x39,8x0,7";"WAAMB104";"d";"XT/8";"  1";"  1";587,00;0,000;"m2";1,600;"76.8";12400,0;""
"1006428";"System bÌl· leskl· obkl·daËka 19,8x59,8x1";"WAAVE000";"S";"JC/8";"  1";" 11";649,00;0,000;"m2";1,080;"45.36";18500,0;""
"1001184";"Neo svÏtle öed· obkl·daËka 20x25x0,68";"WATGY149";"F";"CS/8";"  1";"  1";314,00;0,000;"m2";1,500;"90";11400,0;""
"1006094";"Rock Ëerven· dlaûdice 19,8x19,8x1";"DAK26645";"2";"LF/7";"  1";" 20";99,00;0,000;"m2";0,920;"52.44";25200,0;""
"1006096";"Rock modr· dlaûdice 19,8x19,8x1";"DAK26646";"2";"LG/7";"  1";" 20";1080,00;0,000;"m2";0,920;"52.44";25200,0;""
"1008262";"Alba bÈûov· dlaûdice rekt 29,8x59,8x1";"DARSE731";"3";"DJ/8";"  1";"  2";954,00;0,000;"m2";1,080;"43.2";21481,0;""
"1008286";"Alba bÈûov· dlaûdice lap 59,8x59,8x1";"DAP63731";"3";"DJ/8";"  1";" 12";1026,00;0,000;"m2";1,080;"34.56";23056,0;""
"1008268";"Alba slonov· kost dlaûdice lap 29,8x59,8x1";"DAPSE730";"3";"DJ/8";"  1";" 12";1026,00;0,000;"m2";1,080;"43.2";21481,0;""
"1006475";"Stones öed· dlaûdice kalibrovan· 29,8x59,8x1";"DAKSE667";":";"KH/8";"  1";"  2";1026,00;0,000;"m2";1,080;"43.2";21500,0;""
"1007383";"Lacca öed· 33,3x33,3";"DAA3P516";"J";"AJ/4";"  1";" 20";179,00;0,000;"m2";1,330;"58.52";18200,0;""
"1004738";"Unistone öed· dlaûdice - kalibrovan· 59,8x59,8x1,0";"DAK63611";"?";"KJ/8";"  1";" 20";99,00;0,000;"m2";1,080;"34.56";25000,0;""
"1004791";"Unistone öed· schodovka 29,8x59,8x1,0";"DCPSE611";"6";"29,5x59,5 EJ/8";"  1";" 21";389,00;0,000;"ks";0,000;"240";3725,0;""
"4002424";"Rustyk brown 42x42";"704918";"7";"B3/1";"  2";"  2";685,00;0,000;"m2";1,410;"33.84";18527,0;""
"2001279";"Hyperion cream steptread 29,7x29,7";"677512";"7";"A10/3";"  2";" 18";815,00;0,000;"m2";1,320;"58.08";19050,0;""
"4002225";"Kersen beige 33,3x33,3";"688028";"4";"A4/3";"  2";" 18";69,00;0,000;"m2";1,330;"63.84";17240,0;""
"4002224";"Kersen cream 33,3x33,3";"688004";"2";"A4/1";"  2";" 20";69,00;0,000;"m2";1,330;"63.84";17240,0;""
"4002223";"Kersen beige 29,7x60";"687960";"2";"B1";"  2";"  1";699,00;0,000;"m2";1,250;"40";16356,0;""
"4001254";"Trawertyn brown 33,3x33,3";"W052-005-1";"2";"639754 C1/3";"  2";" 20";69,00;0,000;"m2";1,330;"63.84";15914,4;""
"3029178";"Tigua brown gres szkl rekt mat 29,8x119,8";"029178";"2";"B2";"  3";" 20";69,00;0,000;"m2";1,430;"42.90";25650,0;""
"3129780";"Baima beige gres szkl rekt mat 21,5x98,5";"129780";"2";"WZ";"  3";" 20";69,00;0,000;"m2";1,060;"38.16";24000,0;""
"3020069";"Semir beige klinkier 30x30";"020069";"A";"2A4";"  3";"  2";555,00;0,000;"m2";0,990;"41.58";25202,0;""
"3502651";"Neve bianco rekt lesk 29,8x89,8";"502651";"1";"B2";"  3";" 10";949,00;0,000;"m2";1,070;"32.10";15500,0;""
"3132049";"Teakstone grys mat 60x60";"140853";"7";"0WZ";"  3";" 20";459,00;0,000;"m2";1,080;"34.56";22400,0;""
"3096798";"Ornelia bianco mozaika 25x40";"096798";"4";"WZ";"  3";" 10";699,00;0,000;"m2";1,300;"70.20";13780,0;""
"3026924";"Bazalto grafit A klinkier 30x30";"026924";"7";"2A2";"  3";" 12";735,00;0,000;"m2";0,990;"41.58";25210,0;""
"3018356";"Natural rosa podstopien 30x14,8";"018356";":";"1A6";"  3";" 18";615,00;0,000;"m2";0,890;"44.50";24719,0;""
"3045437";"Arkesia grafit gres poler 59,8x59,8";"045437";"[";"G45";"  3";"  2";1449,00;0,000;"m2";1,790;"42.96";20670,0;""
"3118821";"Rufus ochra gres 40x40";"118821";"D";"2A1";"  3";" 12";475,00;0,000;"m2";1,760;"84.48";17813,0;""
"3093414";"Nirrad grys 20x60";"093414";"3";"WZ";"  3";" 20";495,00;0,000;"m2";1,080;"51.84";16920,0;""
"3130182";"Niro bianco 40x40";"130182";"6";"0B1";"  3";" 20";495,00;0,000;"m2";1,600;"76.80";17500,0;""
"3126543";"Freeman beige struktura 40x40";"126543";"6";"0A2";"  3";" 20";69,00;0,000;"m2";1,600;"76.8";17500,0;""
"3063549";"Bazo beige gres monokolor struktura 19,8x19,8";"063549";"2";"1A97";"  3";" 12";875,00;0,000;"m2";0,980;"58.80";18250,0;""
"3047219";"Arkesia grys gres rekt 29,8x59,8";"047219";"9";"F64";"  3";" 12";999,00;0,000;"m2";1,430;"45.76";20706,0;""
"3073362";"Arkesia bianco gres rekt mat 29,8x59,8";"073362";"<";"A83";"  3";" 12";999,00;0,000;"m2";1,430;"45.76";22600,0;""
"3098020";"Tolio blue obklad rekt 25x75";"098020";"2";"A2";"  3";" 20";745,00;0,000;"m2";1,300;"36.40";16200,0;""
"3021929";"Taurus rosa 24,5x6,6";"021929";"4";"0WZ";"  3";"  1";305,00;0,000;"m2";0,710;"70.29";16296,0;""
"3133763";"Tomb grafit 40x40";"133763";"6";"0B1";"  3";" 18";739,00;0,000;"m2";1,600;"64.00";17500,0;""
"3029413";"Intero nero rekt mat 59,8x119,8";"087734";"7";"A63";"  3";" 12";1319,00;0,000;"m2";0,720;"30.24";25650,0;""
"3049039";"Arkesia mocca gres rekt 29,8x59,8";"049039";"9";"B37";"  3";" 18";559,00;0,000;"m2";1,430;"45.76";20706,0;""
"3064872";"Vivida giallo obklad 30x60";"505188";"6";"A2";"  3";" 20";479,00;0,000;"m2";1,440;"46.08";18444,0;""
"3017533";"Cloud rosa 24,5x6,6";"017533";"6";"0A4";"  3";"  1";385,00;0,000;"m2";0,710;"70.29";16296,0;""
"3075412";"Favaro beige obklad struktura lesk 9,8x29,8";"075412";"1";"A1";"  3";" 20";585,00;0,000;"m2";0,730;"56.21";18500,0;""
"3010251";"Arkansas gres 30x30";"010251";"~";"O46";"  3";" 20";199,00;0,000;"m2";1,620;"64.80";17080,0;""
"3011074";"Virginia gres 30x30";"011074";"l";"S57";"  3";" 23";529,00;0,000;"m2";1,620;"64.80";17080,0;""
"6003750";"Tempre beige 45x45";"02112535";"1";"A";" 55";" 23";499,00;0,000;"m2";1,620;"64.8";18520,0;""
"6003472";"Malena podl 45x45";"99151567";"1";"E";" 55";" 20";299,00;0,000;"m2";1,620;"64.8";18520,0;""
"6002772";"Essent white obkl·daËka 29,8x74,8";"99168183";"4";"G";" 55";"  1";1065,00;0,000;"m2";1,340;"42.88";17240,0;""
"6002239";"Opium dlaûdice grafit 33,3x33,3";"99127869";"3";"B";" 55";" 18";69,00;0,000;"m2";1,330;"63.84";16690,0;""
"3136191";"Lateriz bianco dlaûba 40x40";"136191";"3";"0WZ";"  3";" 20";199,00;0,000;"m2";1,600;"64.00";17500,0;""
"3028591";"Tecniq grys gres szkl rekt polpoler 29,8x59,8";"572258";"4";"B2";"  3";" 20";635,00;0,000;"m2";1,600;"51.20";22600,0;""
"3130243";"Andee grys podloga 40x40";"130243";"6";"1A1";"  3";" 20";99,00;0,000;"m2";1,600;"76.80";17500,0;""
"3006971";"Arizona stopien gres 30x30";"006971";"K";"E34";"  3";" 18";219,00;0,000;"m2";1,440;"57.6";17080,0;""
"3075120";"Bazo nero gres monokolor mat 30x30";"075120";"1";"2D21";"  3";" 12";775,00;0,000;"m2";1,530;"61.20";16100,0;""
"3068766";"Bazo nero monokolor 19,8x19,8";"068766";"1";"1B2";"  3";" 12";855,00;0,000;"m2";1,100;"66.00";17750,0;""
"3075137";"Bazo nero stopnica prosta monokolor mat 30x30";"075137";"2";"2B34";"  3";" 12";795,00;0,000;"m2";1,530;"61.20";16100,0;""
"3113444";"Redo rosa gres 30x30";"113444";"G";"0A2";"  3";" 18";69,00;0,000;"m2";1,620;"64.80";17080,0;""
"3020069";"Semir beige klinkier 30x30";"020069";"B";"0A4";"  3";"  2";555,00;0,000;"m2";0,990;"41.58";25202,0;""
"3139833";"Scratch grys gres szkl rekt mat 75x75";"139833";"2";"WZ";"  3";" 20";199,00;0,000;"m2";1,120;"50.40";20500,0;""
"5000097";"TreverkHome castagno 15x120";"MJWC";"G";"M21B/R4";"  5";"  2";1145,00;0,000;"m2";1,080;"43.2";24556,0;""
"5000202";"TreverkHome frassino 15x120";"MLF0";"8";"M13B/R4";"  5";"  2";1145,00;0,000;"m2";1,080;"43.2";24556,0;""
"5003871";"TreverkMade cognac 40x120x2";"MMQQ";"2";"G15/R7";"  5";" 13";2289,00;0,000;"m2";0,480;"23.04";46750,0;""
"5003690";"TreverkMood faggio 15x90";"MLNM";"H";"M20/09";"  5";"  2";829,00;0,000;"m2";1,080;"51.84";20269,0;""
"5000189";"Treverkway larice 15x90";"MLA6";"l";"M26/1";"  5";"  2";835,00;0,000;"m2";1,080;"51.84";20269,0;""
"9991980";"Take It 120 se 2 z·suv. Dreja Plus 120 OÿECH A B C";"134365";"1";"o¯ech A örouby";"  9";"  1";15560,00;0,000;"ks";0,000;"";38300,0;""
"9930070";"RK-M stojan Bota 2018";"P727/18";"1";"";" 31";"  2";1,00;0,000;"ks";0,000;"";15000,0;""
"1003222";"Color1 svÏtle modr· obkl·daËka mat 14,8x14,8x0,6";"WAA19540";"5";"AM/8";"  1";" 10";557,00;0,000;"m2";1,000;"100";10500,0;""
"1007420";"Trinity tmavÏ modr· obkl·daËka 19,8x39,8x0,7";"WADMB092";"4";"CE/8";"  1";" 20";69,00;0,000;"m2";1,600;"76.8";12900,0;""
"1002046";"Universal öed· obkl·daËka 25x33x0,7";"WATKB098";"2";"KU";"  1";"  1";411,00;0,000;"m2";1,500;"81";11800,0;""
"1008049";"Ilot öed· dekor 20x40";"WADMB209";"1";"LS/8";"  1";" 20";699,00;0,000;"m2";1,600;"76.8";12400,0;""
"4000739";"Luna grey 25x35";"W213-002-1";"5";"C4 646165";"  2";" 20";69,00;0,000;"m2";1,400;"61.6";13500,0;""
"4002268";"Desa grey structure 29,7x59,8";"713552";"7";"A3/3";"  2";"  2";665,00;0,000;"m2";1,600;"51.2";19060,0;""
"4000737";"Luno white 33,3x33,3";"W213-005-1";":";"D2/2 641399";"  2";" 18";69,00;0,000;"m2";1,330;"63.84";18000,0;""
"4002379";"Mystery land light grey 20x60";"238153";"3";"A3";"  2";" 11";699,00;0,000;"m2";1,080;"51.84";15250,0;""
"4002378";"Mystery land brown 20x60";"238900";"3";"B2";"  2";" 11";699,00;0,000;"m2";1,080;"51.84";15250,0;""
"4002380";"Mystery land light grey 42x42";"237934";"1";"A3/3";"  2";" 13";719,00;0,000;"m2";1,410;"33.84";18440,0;""
"2000183";"Naturale cream 29,7x59,8";"870715";"A";"B2/2";"  2";" 13";699,00;0,000;"m2";1,600;"51.2";19060,0;""
"2000192";"Naturale brown 29,7x59,8";"790419";":";"A2/2";"  2";" 18";69,00;0,000;"m2";1,600;"51.2";19000,0;""
"9991918";"Take It 75 s 1 z·suvkou Dreja Plus 75 BETON A B C";"133825";"1";"beton B";"  9";"  1";9440,00;0,000;"ks";0,000;"";18720,0;""
"5301640";"Cala jet antracita 45x45";"62386";"1";"7/5";" 53";" 25";809,00;0,000;"m2";1,100;"70.4";19830,0;""
"5301549";"Santiago gris 15x90";"22660";"8";"55/5";" 53";" 25";925,00;0,000;"m2";0,950;"66.5";23310,0;""
"5300362";"Canada gris 33,3x66,6";"32662";"5";"20/5";" 53";" 25";925,00;0,000;"m2";1,050;"63";20283,0;""
"5301527";"Cosmos negro 30x90";"27320";"2";"6/5";" 53";" 20";799,00;0,000;"m2";1,080;"43.2";20507,0;""
"5300061";"Teide Bone 33x50";"22157";"2";"1/5";" 53";" 20";499,00;0,000;"m2";1,000;"64";18150,0;""
"5300009";"Aitana Gris 33,3x50";"25646";"7";"35/5";" 53";" 25";879,00;0,000;"m2";1,000;"44";19600,0;""
"1008181";"Extra tmavÏ öed· dlaûdice rekt 44,5x44,5x1";"DAR44724";"4";"KN/5";"  1";" 20";741,00;0,000;"m2";1,210;"31.46";20661,0;""
"1001584";"Sandstone plus Ëern· kalibrovan· 29,8x59,8x1,0";"DAKSE273";"T";"EL/8";"  1";" 20";99,00;0,000;"m2";1,080;"43.2";22700,0;""
"1004692";"Sandstone Plus öed· dlaûdice-kalibr. 59,8x59,8x1,0";"DAK63271";"=";"ML/8";"  1";" 20";99,00;0,000;"m2";1,080;"34.56";25000,0;""
"1008169";"Extra svÏtle öed· dlaûdice rekt 59,8x59,8x1";"DAR63723";"3";"KM/8";"  1";"  2";954,00;0,000;"m2";1,080;"34.56";23056,0;""
"1008344";"Extra svÏtle öed· dlaûdice rekt 29,8x59,8x1";"DARSE723";"3";"EM/8";"  1";"  2";954,00;0,000;"m2";1,080;"43.2";21481,0;""
"1001625";"Sandstone plus lappato slon.kost 29,8x59,8x1,0";"DAPSE272";"D";"JE/8";"  1";" 20";648,00;0,000;"m2";1,080;"43.2";22700,0;""
"1002861";"Taurus Granit 61 S Tunis schodovka 29,8x29,8x0,9";"TCA35061";"8";"7C4/9";"  1";" 21";85,00;0,000;"ks";0,000;"576";1750,0;""
"5003700";"Evolutionmarble grey lux rettificato 58x58";"MH24";"4";"D216";"  5";" 18";1899,00;0,000;"m2";1,010;"32.29";22733,0;""
"1008058";"Avalon okrov· 45x45";"DAA44191";"3";"LL";"  1";" 20";129,00;0,000;"m2";1,210;"31.46";20700,0;""
"1004543";"Flora bÌl· leskl· 25x33";"WATKB183";"P";"CM";"  1";" 20";129,00;0,000;"m2";1,500;"81";13500,0;""
"9991814";"Inn 65 sp.sk¯ÌÚ umyv Harmonia 65 BÕL¡ lesk A B C";"132750";"1";"C örouby";"  9";" 45";990,00;0,000;"ks";0,000;"";16100,0;"V"
"1003250";"Color1 bÌl· obkl·daËka matn· 14,8x19,8x0,6";"WAADP104";"O";"MH/8";"  1";"  1";587,00;0,000;"m2";1,000;"100";12200,0;""
"5301173";"Candy fucsia 33,3x33,3";"47093";"5";"52/5";" 53";" 20";99,00;0,000;"m2";1,000;"72";17394,0;""
